vignette_id,condition,time_to_info,accuracy,n_queries_issued,latency_ms,cognitive_load,tlx_mental,tlx_physical,tlx_temporal,tlx_performance,tlx_effort,tlx_frustration,period,specialty,experience_group,complexity,n_pivots,condition_code,ablation_variant
V019,gdt,89.1,1,5,119.15,44.93,59.39,16.05,53.27,61.03,58.11,21.72,1,critical_care,<5_years,high,0,1,GSI only
V019,cma,98.64,1,5,142.35,50.78,65.84,23.02,60.17,57.82,61.88,35.97,2,critical_care,<5_years,high,0,1,GSI only
V019,bm25,117.78,1,5,183.1,58.64,82.34,19.85,79.1,49.28,71.95,49.3,3,critical_care,<5_years,high,0,0,GSI only
V019,control,118.78,1,5,180.3,61.2,85.57,26.93,78.66,40.21,84.58,51.21,4,critical_care,<5_years,high,0,0,GSI only
V020,control,114.37,1,5,187.02,60.49,86.78,11.31,80.0,44.73,83.92,56.21,1,internal_medicine,<5_years,high,1,0,GSI only
V020,gdt,91.42,1,5,133.87,47.73,51.94,12.2,59.08,64.17,58.05,40.93,2,internal_medicine,<5_years,high,1,1,GSI only
V020,cma,94.2,1,5,143.07,48.97,65.54,13.33,60.11,59.83,65.51,29.51,3,internal_medicine,<5_years,high,1,1,GSI only
V020,bm25,117.08,1,5,195.26,60.31,84.64,13.99,84.34,46.58,80.95,51.36,4,internal_medicine,<5_years,high,1,0,GSI only
V021,bm25,24.39,1,1,202.54,40.66,41.97,21.99,38.44,72.64,42.57,26.34,1,emergency,>=5_years,low,0,0,GSI only
V021,cma,20.57,1,1,167.07,30.57,29.94,6.09,25.62,79.54,26.04,16.16,2,emergency,>=5_years,low,0,1,GSI only
V021,gdt,19.27,1,1,134.31,27.56,29.54,5.78,21.06,77.34,20.9,10.71,3,emergency,>=5_years,low,0,1,GSI only
V021,control,24.15,1,1,189.16,38.94,45.84,6.64,36.89,71.66,45.47,27.12,4,emergency,>=5_years,low,0,0,GSI only
V022,bm25,72.21,1,3,179.0,49.61,63.23,18.7,57.86,61.6,63.64,32.66,1,internal_medicine,>=5_years,low,0,0,GSI only
V022,cma,62.7,1,3,135.95,42.26,51.25,15.39,44.89,64.95,49.36,27.73,2,internal_medicine,>=5_years,low,0,1,GSI only
V022,control,64.39,1,3,192.18,48.19,57.12,23.76,49.13,64.14,57.02,37.98,3,internal_medicine,>=5_years,low,0,0,GSI only
V022,gdt,55.36,1,3,126.31,36.53,37.32,15.87,40.0,67.84,37.82,20.3,4,internal_medicine,>=5_years,low,0,1,GSI only
V023,gdt,96.67,1,5,122.26,46.92,64.39,25.82,53.8,57.92,54.66,24.95,1,hospital_medicine,>=5_years,high,2,1,GSI only
V023,control,115.61,1,5,197.16,60.32,79.38,24.11,75.41,51.59,80.81,50.63,2,hospital_medicine,>=5_years,high,2,0,GSI only
V023,bm25,111.86,1,5,196.88,56.73,76.71,17.35,80.3,47.94,76.48,41.61,3,hospital_medicine,>=5_years,high,2,0,GSI only
V023,cma,94.63,1,5,144.75,48.23,67.79,12.49,56.53,62.44,55.91,34.26,4,hospital_medicine,>=5_years,high,2,1,GSI only
V024,gdt,20.67,1,1,121.15,29.25,20.03,8.44,25.4,80.59,27.83,13.21,1,hospital_medicine,>=5_years,low,0,1,GSI only
V024,control,22.53,1,1,227.68,37.82,35.36,17.82,37.38,67.58,49.43,19.37,2,hospital_medicine,>=5_years,low,0,0,GSI only
V024,bm25,19.44,1,1,174.96,37.3,37.97,7.7,39.23,73.36,39.13,26.39,3,hospital_medicine,>=5_years,low,0,0,GSI only
V024,cma,22.22,1,1,173.47,31.29,27.41,5.66,26.6,80.37,32.84,14.87,4,hospital_medicine,>=5_years,low,0,1,GSI only
V025,control,50.39,1,2,169.73,43.35,46.14,14.5,53.89,61.75,54.29,29.55,1,hospital_medicine,>=5_years,low,0,0,GSI only
V025,cma,40.49,1,2,150.72,36.08,38.77,14.59,34.51,72.55,37.06,19.0,2,hospital_medicine,>=5_years,low,0,1,GSI only
V025,gdt,36.32,1,2,113.18,32.84,31.13,13.81,28.54,81.05,30.25,12.23,3,hospital_medicine,>=5_years,low,0,1,GSI only
V025,bm25,43.51,1,2,214.82,44.46,51.86,8.53,49.95,70.36,53.18,32.86,4,hospital_medicine,>=5_years,low,0,0,GSI only
V026,gdt,80.54,1,4,133.86,41.91,51.34,12.66,43.79,68.97,52.02,22.7,1,emergency,>=5_years,high,1,1,GSI only
V026,cma,78.74,1,4,160.98,45.16,54.44,20.24,52.79,62.61,49.71,31.15,2,emergency,>=5_years,high,1,1,GSI only
V026,control,89.09,1,4,188.45,54.74,73.59,16.99,70.2,57.25,74.3,36.13,3,emergency,>=5_years,high,1,0,GSI only
V026,bm25,92.94,1,4,195.84,57.16,72.93,16.64,70.25,60.59,71.54,50.99,4,emergency,>=5_years,high,1,0,GSI only
V027,cma,24.13,1,1,151.03,31.92,25.07,16.96,24.11,76.39,35.56,13.42,1,emergency,>=5_years,low,0,1,GSI only
V027,bm25,26.06,1,1,185.29,40.75,44.65,12.81,40.65,75.97,39.98,30.45,2,emergency,>=5_years,low,0,0,GSI only
V027,gdt,18.24,1,1,150.48,31.93,30.57,11.26,21.34,86.68,22.96,18.77,3,emergency,>=5_years,low,0,1,GSI only
V027,control,21.77,1,1,219.36,37.9,45.42,8.36,36.46,70.44,39.0,27.73,4,emergency,>=5_years,low,0,0,GSI only
V028,control,67.37,1,3,177.57,52.32,66.32,17.15,59.69,64.56,63.5,42.72,1,hospital_medicine,>=5_years,high,2,0,GSI only
V028,gdt,51.42,1,3,131.65,37.06,42.95,8.6,31.89,71.79,42.2,24.93,2,hospital_medicine,>=5_years,high,2,1,GSI only
V028,cma,60.29,1,3,147.17,40.07,43.65,12.26,46.08,67.23,41.63,29.58,3,hospital_medicine,>=5_years,high,2,1,GSI only
V028,bm25,70.67,1,3,180.67,48.03,66.68,13.96,57.42,55.16,51.34,43.63,4,hospital_medicine,>=5_years,high,2,0,GSI only
V029,gdt,18.12,1,1,128.25,30.2,30.02,5.86,18.2,84.89,26.01,16.19,1,hospital_medicine,<5_years,low,0,1,GSI only
V029,bm25,22.15,1,1,220.4,40.22,40.74,17.47,46.49,70.08,42.23,24.31,2,hospital_medicine,<5_years,low,0,0,GSI only
V029,control,20.8,1,1,196.15,37.58,32.45,11.39,42.93,71.56,42.4,24.75,3,hospital_medicine,<5_years,low,0,0,GSI only
V029,cma,19.18,1,1,169.42,31.69,36.93,1.0,34.73,84.16,22.78,10.52,4,hospital_medicine,<5_years,low,0,1,GSI only
V030,cma,39.43,1,2,146.87,35.4,34.24,10.84,38.31,73.16,39.34,16.48,1,internal_medicine,>=5_years,low,0,1,GSI only
V030,control,42.09,1,2,186.25,41.39,37.25,12.69,50.25,70.01,48.18,29.92,2,internal_medicine,>=5_years,low,0,0,GSI only
V030,gdt,40.89,1,2,131.8,35.37,39.54,17.81,30.82,79.81,28.04,16.22,3,internal_medicine,>=5_years,low,0,1,GSI only
V030,bm25,150.56,0,2,176.27,60.9,82.82,19.0,85.92,47.97,82.47,47.21,4,internal_medicine,>=5_years,low,0,0,GSI only
V001,control,23.08,1,1,222.31,39.72,40.78,18.27,34.16,75.72,40.32,29.07,1,emergency,<5_years,low,0,0,JEPA only
V001,gdt,18.52,1,1,130.55,28.11,22.01,3.42,20.44,85.51,30.43,6.83,2,emergency,<5_years,low,0,1,JEPA only
V001,cma,18.87,1,1,149.07,30.54,22.26,11.27,17.72,80.93,33.41,17.65,3,emergency,<5_years,low,0,1,JEPA only
V001,bm25,21.56,1,1,215.39,37.89,45.63,9.55,39.73,65.19,43.43,23.8,4,emergency,<5_years,low,0,0,JEPA only
V002,cma,87.0,1,4,162.94,45.67,51.64,16.71,61.54,68.56,54.65,20.93,1,internal_medicine,<5_years,high,2,1,JEPA only
V002,bm25,90.17,1,4,198.31,54.69,65.0,23.4,71.88,59.8,69.21,38.86,2,internal_medicine,<5_years,high,2,0,JEPA only
V002,gdt,82.28,1,4,122.37,44.08,58.38,9.32,46.6,66.16,55.03,29.01,3,internal_medicine,<5_years,high,2,1,JEPA only
V002,control,95.94,1,4,182.14,52.03,69.08,16.01,70.81,51.02,66.69,38.59,4,internal_medicine,<5_years,high,2,0,JEPA only
V003,control,65.35,1,3,195.06,44.15,58.64,14.44,51.58,61.07,46.81,32.39,1,critical_care,>=5_years,low,0,0,JEPA only
V003,bm25,63.87,1,3,189.56,46.39,58.1,8.12,55.36,61.53,59.68,35.53,2,critical_care,>=5_years,low,0,0,JEPA only
V003,cma,57.67,1,3,140.05,40.77,50.14,17.62,40.91,65.86,46.15,23.95,3,critical_care,>=5_years,low,0,1,JEPA only
V003,gdt,60.24,1,3,122.4,39.83,45.88,19.41,39.44,71.69,44.56,17.98,4,critical_care,>=5_years,low,0,1,JEPA only
V004,bm25,49.8,1,2,193.32,42.18,55.89,13.56,45.47,54.92,50.59,32.66,1,emergency,<5_years,low,0,0,JEPA only
V004,control,41.62,1,2,188.61,38.79,41.77,7.56,50.58,65.68,43.53,23.6,2,emergency,<5_years,low,0,0,JEPA only
V004,cma,42.38,1,2,155.95,36.32,44.99,9.8,36.49,64.29,43.91,18.45,3,emergency,<5_years,low,0,1,JEPA only
V004,gdt,39.34,1,2,120.9,34.62,34.97,13.44,30.68,74.45,34.98,19.19,4,emergency,<5_years,low,0,1,JEPA only
V005,control,21.55,1,1,201.82,37.95,37.92,10.67,45.51,73.12,40.21,20.3,1,critical_care,<5_years,low,0,0,JEPA only
V005,bm25,26.14,1,1,204.35,40.12,41.49,5.93,50.15,70.17,46.82,26.15,2,critical_care,<5_years,low,0,0,JEPA only
V005,cma,21.48,1,1,166.37,32.8,28.92,9.59,24.36,81.95,32.68,19.29,3,critical_care,<5_years,low,0,1,JEPA only
V005,gdt,19.61,1,1,102.72,30.1,31.45,11.64,17.73,80.35,21.61,17.79,4,critical_care,<5_years,low,0,1,JEPA only
V006,control,65.41,1,3,197.62,50.53,67.37,14.24,61.07,70.91,58.09,31.52,1,internal_medicine,>=5_years,low,1,0,JEPA only
V006,bm25,65.39,1,3,199.05,46.78,56.79,12.48,50.41,66.0,55.14,39.85,2,internal_medicine,>=5_years,low,1,0,JEPA only
V006,cma,58.28,1,3,168.56,39.69,45.6,16.53,42.62,67.05,52.05,14.3,3,internal_medicine,>=5_years,low,1,1,JEPA only
V006,gdt,54.69,1,3,120.83,35.81,41.84,14.14,35.94,68.38,37.07,17.46,4,internal_medicine,>=5_years,low,1,1,JEPA only
V007,cma,18.41,1,1,130.53,29.08,25.93,5.8,23.23,75.56,32.55,11.4,1,hospital_medicine,>=5_years,low,0,1,JEPA only
V007,control,21.97,1,1,191.21,39.94,43.17,12.02,36.62,74.12,51.07,22.67,2,hospital_medicine,>=5_years,low,0,0,JEPA only
V007,gdt,16.59,1,1,124.14,29.66,23.13,7.57,32.27,87.11,22.26,5.65,3,hospital_medicine,>=5_years,low,0,1,JEPA only
V007,bm25,25.24,1,1,217.45,40.42,46.15,7.11,46.61,73.04,43.42,26.2,4,hospital_medicine,>=5_years,low,0,0,JEPA only
V008,cma,82.06,1,4,155.52,47.02,55.08,19.15,50.94,69.99,52.64,34.29,1,internal_medicine,>=5_years,high,2,1,JEPA only
V008,control,91.5,1,4,192.61,55.71,74.95,20.02,67.56,54.67,73.13,43.94,2,internal_medicine,>=5_years,high,2,0,JEPA only
V008,gdt,78.09,1,4,129.7,43.74,57.31,17.7,45.3,63.64,53.17,25.34,3,internal_medicine,>=5_years,high,2,1,JEPA only
V008,bm25,84.42,1,4,192.77,51.79,74.2,16.93,66.84,53.32,63.41,36.0,4,internal_medicine,>=5_years,high,2,0,JEPA only
V009,control,19.59,1,1,195.52,39.95,47.02,16.5,35.33,76.57,33.63,30.67,1,internal_medicine,>=5_years,low,0,0,JEPA only
V009,bm25,129.08,0,1,165.32,55.25,77.07,17.75,72.96,50.34,77.62,35.73,2,internal_medicine,>=5_years,low,0,0,JEPA only
V009,gdt,19.93,1,1,126.25,29.23,32.36,7.82,23.5,81.25,22.88,7.56,3,internal_medicine,>=5_years,low,0,1,JEPA only
V009,cma,19.34,1,1,148.66,30.17,22.29,6.58,26.55,82.8,27.79,15.03,4,internal_medicine,>=5_years,low,0,1,JEPA only
V010,cma,41.52,1,2,136.23,35.95,34.73,8.86,39.96,74.59,41.97,15.6,1,emergency,>=5_years,low,0,1,JEPA only
V010,control,48.67,1,2,205.66,42.24,49.97,17.35,51.65,68.76,43.46,22.23,2,emergency,>=5_years,low,0,0,JEPA only
V010,gdt,35.84,1,2,121.81,31.78,26.85,11.98,32.9,82.7,25.84,10.39,3,emergency,>=5_years,low,0,1,JEPA only
V010,bm25,53.71,1,2,188.46,46.71,51.86,15.43,56.91,67.64,51.24,37.17,4,emergency,>=5_years,low,0,0,JEPA only
V011,cma,62.59,1,3,136.84,40.64,49.91,11.51,46.39,72.85,47.59,15.61,1,hospital_medicine,<5_years,low,1,1,JEPA only
V011,control,69.46,1,3,184.94,47.48,60.94,10.01,58.39,57.81,65.67,32.09,2,hospital_medicine,<5_years,low,1,0,JEPA only
V011,gdt,57.56,1,3,130.73,38.5,42.23,17.36,39.07,67.66,45.14,19.57,3,hospital_medicine,<5_years,low,1,1,JEPA only
V011,bm25,67.63,1,3,219.43,49.17,64.18,21.37,60.48,56.16,55.31,37.52,4,hospital_medicine,<5_years,low,1,0,JEPA only
V012,gdt,36.25,1,2,131.51,34.2,38.18,6.57,33.71,76.9,33.62,16.2,1,critical_care,>=5_years,low,0,1,JEPA only
V012,control,45.02,1,2,190.96,47.36,56.78,15.46,55.24,70.05,56.89,29.72,2,critical_care,>=5_years,low,0,0,JEPA only
V012,cma,40.42,1,2,132.06,32.89,31.94,8.42,34.19,72.68,34.2,15.92,3,critical_care,>=5_years,low,0,1,JEPA only
V012,bm25,43.64,1,2,189.56,43.52,51.0,10.98,50.38,66.97,52.42,29.34,4,critical_care,>=5_years,low,0,0,JEPA only
V013,control,87.68,1,4,179.95,50.75,68.83,16.8,64.25,53.45,65.29,35.86,1,emergency,>=5_years,high,0,0,JEPA only
V013,cma,86.43,1,4,151.98,44.83,52.23,21.31,55.57,57.42,56.2,26.22,2,emergency,>=5_years,high,0,1,JEPA only
V013,bm25,92.72,1,4,184.52,53.48,68.76,18.77,71.95,47.71,71.68,41.97,3,emergency,>=5_years,high,0,0,JEPA only
V013,gdt,71.18,1,4,127.96,41.7,49.23,8.76,50.99,70.59,47.63,23.01,4,emergency,>=5_years,high,0,1,JEPA only
V014,control,94.75,1,4,189.68,57.78,78.48,21.27,78.66,54.65,73.03,40.58,1,internal_medicine,<5_years,high,2,0,JEPA only
V014,bm25,92.03,1,4,190.95,55.96,77.24,17.5,71.68,54.96,72.07,42.32,2,internal_medicine,<5_years,high,2,0,JEPA only
V014,cma,80.58,1,4,155.61,46.27,58.26,17.96,46.17,71.2,56.13,27.88,3,internal_medicine,<5_years,high,2,1,JEPA only
V014,gdt,83.25,1,4,129.96,45.61,56.58,20.59,48.91,58.9,56.75,31.96,4,internal_medicine,<5_years,high,2,1,JEPA only
V015,gdt,41.5,1,2,120.88,32.84,35.44,7.64,27.7,73.23,37.69,15.33,1,hospital_medicine,>=5_years,low,1,1,JEPA only
V015,bm25,38.51,1,2,191.79,43.26,51.55,13.29,47.87,69.43,46.91,30.5,2,hospital_medicine,>=5_years,low,1,0,JEPA only
V015,control,42.33,1,2,169.4,40.56,44.92,5.54,50.2,66.21,50.15,26.34,3,hospital_medicine,>=5_years,low,1,0,JEPA only
V015,cma,39.63,1,2,132.01,35.69,42.51,9.01,27.93,75.83,37.59,21.26,4,hospital_medicine,>=5_years,low,1,1,JEPA only
V016,cma,20.5,1,1,166.19,30.88,29.36,13.92,23.92,82.5,26.07,9.53,1,hospital_medicine,<5_years,low,0,1,JEPA only
V016,gdt,19.01,1,1,114.49,27.61,20.59,10.47,23.71,77.94,23.58,9.38,2,hospital_medicine,<5_years,low,0,1,JEPA only
V016,bm25,21.56,1,1,186.05,39.03,36.45,10.78,41.92,70.92,48.94,25.15,3,hospital_medicine,<5_years,low,0,0,JEPA only
V016,control,21.32,1,1,192.96,37.08,43.74,10.61,36.87,77.77,35.09,18.43,4,hospital_medicine,<5_years,low,0,0,JEPA only
V017,bm25,66.93,1,3,189.55,49.19,61.54,20.74,55.06,64.02,64.07,29.71,1,internal_medicine,>=5_years,high,2,0,JEPA only
V017,control,61.84,1,3,180.64,51.89,66.42,12.39,60.71,67.4,64.85,39.59,2,internal_medicine,>=5_years,high,2,0,JEPA only
V017,cma,56.79,1,3,146.1,40.0,49.28,13.21,41.55,65.96,47.03,22.98,3,internal_medicine,>=5_years,high,2,1,JEPA only
V017,gdt,56.25,1,3,132.91,36.55,47.86,2.68,37.02,75.32,34.33,22.09,4,internal_medicine,>=5_years,high,2,1,JEPA only
V018,gdt,41.23,1,2,131.68,33.45,38.67,10.81,33.23,75.37,28.87,13.75,1,critical_care,<5_years,low,1,1,JEPA only
V018,control,45.26,1,2,200.44,44.38,48.3,19.22,49.45,70.74,49.38,29.22,2,critical_care,<5_years,low,1,0,JEPA only
V018,bm25,156.84,0,2,200.01,63.5,81.76,27.59,89.61,51.3,89.24,41.53,3,critical_care,<5_years,low,1,0,JEPA only
V018,cma,42.94,1,2,157.14,34.25,33.32,11.88,33.52,75.64,34.2,16.92,4,critical_care,<5_years,low,1,1,JEPA only
V019,cma,103.27,1,5,143.43,49.22,64.02,24.3,56.74,52.88,62.51,34.86,1,critical_care,<5_years,high,0,1,JEPA only
V019,bm25,110.09,1,5,174.4,59.24,79.64,21.43,79.62,47.02,75.81,51.92,2,critical_care,<5_years,high,0,0,JEPA only
V019,gdt,88.51,1,5,124.54,45.55,61.24,15.88,48.62,64.24,52.8,30.51,3,critical_care,<5_years,high,0,1,JEPA only
V019,control,120.27,1,5,181.7,62.32,82.28,27.87,81.03,47.24,90.56,44.97,4,critical_care,<5_years,high,0,0,JEPA only
V020,bm25,118.99,1,5,191.48,60.64,84.49,21.23,79.98,46.39,82.23,49.54,1,internal_medicine,<5_years,high,1,0,JEPA only
V020,cma,98.44,1,5,130.61,50.26,74.59,17.1,58.33,59.04,50.51,42.0,2,internal_medicine,<5_years,high,1,1,JEPA only
V020,control,115.71,1,5,198.54,60.45,85.7,23.48,78.31,46.01,80.16,49.07,3,internal_medicine,<5_years,high,1,0,JEPA only
V020,gdt,103.61,1,5,125.15,46.12,61.51,20.84,57.93,56.75,51.88,27.8,4,internal_medicine,<5_years,high,1,1,JEPA only
V021,bm25,27.53,1,1,191.44,40.19,46.68,12.33,43.78,71.8,46.23,20.35,1,emergency,>=5_years,low,0,0,JEPA only
V021,control,26.45,1,1,186.49,40.88,47.12,15.06,48.8,69.13,45.82,19.34,2,emergency,>=5_years,low,0,0,JEPA only
V021,gdt,18.48,1,1,114.46,29.58,20.46,15.46,27.58,83.31,24.48,6.18,3,emergency,>=5_years,low,0,1,JEPA only
V021,cma,19.52,1,1,152.1,28.46,31.12,8.37,18.53,79.28,23.71,9.78,4,emergency,>=5_years,low,0,1,JEPA only
V022,bm25,64.61,1,3,194.72,48.99,54.66,15.74,54.77,73.59,62.75,32.43,1,internal_medicine,>=5_years,low,0,0,JEPA only
V022,gdt,57.76,1,3,115.65,36.52,41.09,12.11,40.52,76.16,35.85,13.38,2,internal_medicine,>=5_years,low,0,1,JEPA only
V022,cma,59.61,1,3,147.05,39.54,53.02,7.63,38.35,67.33,47.27,23.67,3,internal_medicine,>=5_years,low,0,1,JEPA only
V022,control,68.73,1,3,180.28,49.43,59.9,18.87,63.29,61.97,56.42,36.16,4,internal_medicine,>=5_years,low,0,0,JEPA only
V023,bm25,114.19,1,5,180.45,58.92,81.21,15.03,74.9,46.26,86.02,50.11,1,hospital_medicine,>=5_years,high,2,0,JEPA only
V023,cma,106.52,1,5,153.82,52.18,69.54,23.16,65.68,53.69,68.17,32.82,2,hospital_medicine,>=5_years,high,2,1,JEPA only
V023,gdt,99.9,1,5,132.17,46.59,65.97,22.55,49.17,56.58,55.07,30.2,3,hospital_medicine,>=5_years,high,2,1,JEPA only
V023,control,118.01,1,5,181.4,59.22,80.44,22.39,81.36,51.53,76.78,42.82,4,hospital_medicine,>=5_years,high,2,0,JEPA only
V024,cma,19.63,1,1,125.68,31.75,29.51,8.89,26.02,80.97,31.01,14.07,1,hospital_medicine,>=5_years,low,0,1,JEPA only
V024,gdt,19.97,1,1,145.64,26.46,28.35,4.14,21.81,77.71,24.78,1.98,2,hospital_medicine,>=5_years,low,0,1,JEPA only
V024,control,20.43,1,1,183.75,37.27,38.05,12.22,38.43,66.6,39.62,28.72,3,hospital_medicine,>=5_years,low,0,0,JEPA only
V024,bm25,22.47,1,1,183.85,39.75,41.64,9.61,42.65,75.59,37.43,31.56,4,hospital_medicine,>=5_years,low,0,0,JEPA only
V025,control,44.33,1,2,166.14,47.86,56.26,12.94,57.33,65.77,56.72,38.16,1,hospital_medicine,>=5_years,low,0,0,JEPA only
V025,cma,39.72,1,2,138.71,34.01,41.25,6.29,31.95,69.42,36.44,18.7,2,hospital_medicine,>=5_years,low,0,1,JEPA only
V025,bm25,51.26,1,2,178.81,43.97,56.03,13.3,50.81,62.57,47.01,34.11,3,hospital_medicine,>=5_years,low,0,0,JEPA only
V025,gdt,36.91,1,2,128.0,32.97,35.06,10.57,31.12,81.72,26.06,13.28,4,hospital_medicine,>=5_years,low,0,1,JEPA only
V026,control,91.67,1,4,203.95,54.91,66.45,16.56,70.17,52.81,75.1,48.38,1,emergency,>=5_years,high,1,0,JEPA only
V026,cma,84.9,1,4,137.82,45.69,58.18,24.01,47.28,65.07,51.56,28.06,2,emergency,>=5_years,high,1,1,JEPA only
V026,bm25,98.93,1,4,186.12,56.53,76.95,21.14,68.39,55.08,68.19,49.46,3,emergency,>=5_years,high,1,0,JEPA only
V026,gdt,73.31,1,4,130.12,41.31,54.88,20.8,39.25,67.08,46.32,19.51,4,emergency,>=5_years,high,1,1,JEPA only
V027,cma,28.06,1,1,125.33,33.26,37.0,8.84,27.32,82.39,36.83,7.18,1,emergency,>=5_years,low,0,1,JEPA only
V027,bm25,24.67,1,1,196.24,39.39,42.27,9.36,47.2,69.22,40.72,27.6,2,emergency,>=5_years,low,0,0,JEPA only
V027,gdt,18.87,1,1,131.09,27.4,22.98,1.23,20.16,78.29,27.76,13.99,3,emergency,>=5_years,low,0,1,JEPA only
V027,control,19.96,1,1,168.88,37.17,41.88,15.94,30.46,73.55,41.25,19.95,4,emergency,>=5_years,low,0,0,JEPA only
V028,bm25,68.9,1,3,168.88,49.91,59.92,20.4,64.98,59.89,61.62,32.66,1,hospital_medicine,>=5_years,high,2,0,JEPA only
V028,control,76.45,1,3,194.59,51.74,69.52,20.52,58.55,59.57,66.85,35.47,2,hospital_medicine,>=5_years,high,2,0,JEPA only
V028,cma,66.27,1,3,137.05,43.17,51.85,19.24,44.87,67.91,45.86,29.32,3,hospital_medicine,>=5_years,high,2,1,JEPA only
V028,gdt,57.44,1,3,120.88,38.37,45.84,16.4,34.6,74.35,41.7,17.34,4,hospital_medicine,>=5_years,high,2,1,JEPA only
V029,cma,17.65,1,1,152.83,30.34,29.74,4.23,28.85,79.46,24.49,15.26,1,hospital_medicine,<5_years,low,0,1,JEPA only
V029,bm25,27.59,1,1,170.37,41.02,47.36,14.52,39.62,72.2,44.84,27.56,2,hospital_medicine,<5_years,low,0,0,JEPA only
V029,gdt,22.03,1,1,114.41,26.56,26.27,5.27,17.41,81.18,20.76,8.49,3,hospital_medicine,<5_years,low,0,1,JEPA only
V029,control,20.35,1,1,153.99,36.8,47.41,10.7,31.63,71.56,39.37,20.16,4,hospital_medicine,<5_years,low,0,0,JEPA only
V030,gdt,37.11,1,2,126.83,32.32,32.94,4.78,32.52,77.47,28.04,18.18,1,internal_medicine,>=5_years,low,0,1,JEPA only
V030,bm25,149.95,0,2,193.47,61.09,88.88,17.95,76.07,49.8,84.99,48.87,2,internal_medicine,>=5_years,low,0,0,JEPA only
V030,cma,40.65,1,2,124.01,40.25,53.16,10.01,33.39,76.06,43.57,25.29,3,internal_medicine,>=5_years,low,0,1,JEPA only
V030,control,45.29,1,2,175.35,43.48,46.09,14.66,49.27,66.25,52.61,31.99,4,internal_medicine,>=5_years,low,0,0,JEPA only
