vignette_id,condition,time_to_info,accuracy,n_queries_issued,latency_ms,cognitive_load,tlx_mental,tlx_physical,tlx_temporal,tlx_performance,tlx_effort,tlx_frustration,period,specialty,experience_group,complexity,n_pivots,condition_code,ablation_variant
V1399,cma,21.81,1,1,156.91,29.72,30.05,0.46,22.86,83.84,27.93,13.2,1,emergency,>=5_years,low,0,1,Full GDT
V1399,control,27.96,1,1,168.62,39.41,49.63,9.0,41.55,65.86,42.96,27.46,2,emergency,>=5_years,low,0,0,Full GDT
V1399,bm25,25.42,1,1,213.72,39.69,42.09,16.59,37.1,72.06,42.02,28.27,3,emergency,>=5_years,low,0,0,Full GDT
V1399,gdt,18.7,1,1,119.26,27.33,18.28,14.06,24.5,77.08,23.3,6.76,4,emergency,>=5_years,low,0,1,Full GDT
V1400,bm25,47.36,1,2,184.28,45.25,54.08,8.15,52.81,65.75,58.57,32.16,1,critical_care,<5_years,low,0,0,Full GDT
V1400,control,47.09,1,2,224.65,46.65,57.43,16.74,48.96,67.07,55.18,34.54,2,critical_care,<5_years,low,0,0,Full GDT
V1400,cma,41.47,1,2,153.12,37.49,45.36,13.1,28.42,73.18,41.72,23.18,3,critical_care,<5_years,low,0,1,Full GDT
V1400,gdt,37.1,1,2,134.58,31.57,32.84,9.63,29.51,73.18,32.05,12.2,4,critical_care,<5_years,low,0,1,Full GDT
V1401,gdt,58.37,1,3,138.4,34.49,41.91,16.57,24.76,70.8,36.79,16.1,1,hospital_medicine,>=5_years,low,0,1,Full GDT
V1401,control,64.39,1,3,206.34,47.66,63.17,14.37,54.93,54.95,63.18,35.34,2,hospital_medicine,>=5_years,low,0,0,Full GDT
V1401,cma,63.26,1,3,159.35,38.55,40.56,15.33,44.9,69.5,43.14,17.85,3,hospital_medicine,>=5_years,low,0,1,Full GDT
V1401,bm25,68.69,1,3,187.84,49.93,67.56,15.66,59.56,58.61,61.76,36.45,4,hospital_medicine,>=5_years,low,0,0,Full GDT
V1402,bm25,98.3,1,4,192.82,55.86,76.86,17.48,70.26,59.68,68.51,42.34,1,internal_medicine,<5_years,high,1,0,Full GDT
V1402,gdt,79.29,1,4,138.35,40.15,57.09,12.55,39.22,65.77,45.8,20.46,2,internal_medicine,<5_years,high,1,1,Full GDT
V1402,control,87.05,1,4,190.74,53.5,69.05,21.19,65.09,56.51,72.47,36.68,3,internal_medicine,<5_years,high,1,0,Full GDT
V1402,cma,85.14,1,4,148.63,46.62,67.53,14.39,54.2,56.5,60.78,26.31,4,internal_medicine,<5_years,high,1,1,Full GDT
V1403,bm25,229.54,0,5,187.3,69.81,100.0,27.26,100.0,21.11,100.0,70.48,1,emergency,<5_years,high,4,0,Full GDT
V1403,gdt,91.3,1,5,118.62,43.55,59.19,9.69,49.97,57.59,53.73,31.12,2,emergency,<5_years,high,4,1,Full GDT
V1403,control,108.9,1,5,181.9,61.05,84.2,27.47,81.09,48.5,77.19,47.86,3,emergency,<5_years,high,4,0,Full GDT
V1403,cma,99.05,1,5,150.39,49.1,66.04,21.22,61.15,56.63,58.59,30.96,4,emergency,<5_years,high,4,1,Full GDT
V1404,control,21.4,1,1,198.29,38.67,42.87,11.24,41.16,78.5,40.78,17.45,1,hospital_medicine,<5_years,low,0,0,Full GDT
V1404,cma,19.63,1,1,146.36,31.91,27.97,7.68,27.75,77.08,37.83,13.12,2,hospital_medicine,<5_years,low,0,1,Full GDT
V1404,bm25,19.29,1,1,190.67,37.06,41.54,11.02,36.39,71.11,42.06,20.24,3,hospital_medicine,<5_years,low,0,0,Full GDT
V1404,gdt,18.2,1,1,123.53,25.8,26.1,0.34,20.33,79.63,17.27,11.13,4,hospital_medicine,<5_years,low,0,1,Full GDT
V1405,cma,18.99,1,1,164.1,32.01,28.18,6.78,30.39,83.51,30.17,13.05,1,hospital_medicine,<5_years,low,0,1,Full GDT
V1405,gdt,20.64,1,1,140.24,28.1,24.37,7.13,15.93,83.17,22.12,15.9,2,hospital_medicine,<5_years,low,0,1,Full GDT
V1405,bm25,19.3,1,1,200.3,39.02,39.98,4.14,41.74,79.06,45.62,23.61,3,hospital_medicine,<5_years,low,0,0,Full GDT
V1405,control,21.91,1,1,166.33,38.45,42.48,6.17,45.05,83.02,35.07,18.93,4,hospital_medicine,<5_years,low,0,0,Full GDT
V1406,cma,57.27,1,3,145.57,41.96,43.03,13.69,38.32,69.94,54.41,32.39,1,emergency,<5_years,low,0,1,Full GDT
V1406,bm25,70.32,1,3,172.14,48.23,57.29,12.38,59.06,63.6,61.42,35.61,2,emergency,<5_years,low,0,0,Full GDT
V1406,control,64.88,1,3,171.48,47.45,55.43,18.39,55.61,62.47,59.22,33.55,3,emergency,<5_years,low,0,0,Full GDT
V1406,gdt,52.56,1,3,140.3,36.02,45.87,9.28,26.39,69.35,43.72,21.54,4,emergency,<5_years,low,0,1,Full GDT
V1407,control,92.23,1,4,176.68,51.39,68.8,15.1,68.51,49.6,66.36,39.96,1,critical_care,>=5_years,high,2,0,Full GDT
V1407,bm25,100.59,1,4,211.12,54.18,73.36,8.13,70.69,54.78,80.1,37.99,2,critical_care,>=5_years,high,2,0,Full GDT
V1407,gdt,71.34,1,4,138.97,39.02,47.0,13.48,40.45,64.6,45.53,23.08,3,critical_care,>=5_years,high,2,1,Full GDT
V1407,cma,88.08,1,4,146.62,47.24,57.49,14.67,55.86,64.2,55.99,35.24,4,critical_care,>=5_years,high,2,1,Full GDT
V1408,cma,79.05,1,4,147.98,45.7,57.05,18.63,51.58,70.35,52.09,24.51,1,hospital_medicine,<5_years,high,0,1,Full GDT
V1408,control,98.8,1,4,205.85,54.16,75.5,10.74,74.11,53.91,68.27,42.42,2,hospital_medicine,<5_years,high,0,0,Full GDT
V1408,gdt,78.99,1,4,137.29,44.59,50.23,22.79,46.65,62.34,51.68,33.85,3,hospital_medicine,<5_years,high,0,1,Full GDT
V1408,bm25,92.78,1,4,173.47,54.47,70.46,15.83,70.68,53.46,69.3,47.09,4,hospital_medicine,<5_years,high,0,0,Full GDT
V1409,gdt,39.86,1,2,139.03,34.76,32.24,14.25,32.93,76.92,34.41,17.84,1,critical_care,<5_years,low,1,1,Full GDT
V1409,cma,39.83,1,2,160.28,37.7,42.25,13.86,37.95,76.25,37.25,18.62,2,critical_care,<5_years,low,1,1,Full GDT
V1409,bm25,45.33,1,2,204.7,40.56,46.59,9.22,42.56,65.31,51.48,28.18,3,critical_care,<5_years,low,1,0,Full GDT
V1409,control,46.34,1,2,186.76,41.49,54.93,3.64,42.72,65.52,48.7,33.46,4,critical_care,<5_years,low,1,0,Full GDT
V1410,gdt,91.27,1,5,126.35,46.54,53.81,23.25,47.78,63.27,51.69,39.43,1,emergency,>=5_years,high,2,1,Full GDT
V1410,cma,93.83,1,5,137.61,48.1,63.69,16.74,57.06,59.19,57.26,34.67,2,emergency,>=5_years,high,2,1,Full GDT
V1410,control,114.48,1,5,184.46,58.9,84.69,19.06,76.97,39.84,84.1,48.74,3,emergency,>=5_years,high,2,0,Full GDT
V1410,bm25,117.58,1,5,182.0,58.58,82.18,17.36,77.57,41.06,84.42,48.86,4,emergency,>=5_years,high,2,0,Full GDT
V1411,control,86.72,1,4,172.26,53.68,70.77,17.18,64.31,54.1,69.46,46.24,1,internal_medicine,<5_years,high,0,0,Full GDT
V1411,cma,85.74,1,4,162.45,45.05,54.01,20.06,48.29,60.79,53.26,33.88,2,internal_medicine,<5_years,high,0,1,Full GDT
V1411,bm25,86.72,1,4,185.29,54.68,69.16,10.97,78.19,59.68,69.14,40.94,3,internal_medicine,<5_years,high,0,0,Full GDT
V1411,gdt,78.71,1,4,121.0,38.9,55.64,13.19,42.34,62.66,40.69,18.86,4,internal_medicine,<5_years,high,0,1,Full GDT
V1412,control,46.64,1,2,190.38,43.25,49.27,9.51,57.59,65.34,46.03,31.79,1,emergency,>=5_years,low,1,0,Full GDT
V1412,gdt,37.56,1,2,125.11,33.74,30.46,10.48,29.12,79.98,35.78,16.65,2,emergency,>=5_years,low,1,1,Full GDT
V1412,bm25,42.69,1,2,187.06,45.41,51.74,7.35,50.11,76.82,53.27,33.15,3,emergency,>=5_years,low,1,0,Full GDT
V1412,cma,36.3,1,2,127.88,34.32,35.0,9.16,33.34,68.45,41.51,18.46,4,emergency,>=5_years,low,1,1,Full GDT
V1413,cma,77.11,1,4,149.52,47.52,58.9,17.87,55.99,68.19,53.05,31.14,1,emergency,<5_years,high,0,1,Full GDT
V1413,bm25,102.19,1,4,167.51,56.43,73.32,15.07,68.73,58.67,72.1,50.67,2,emergency,<5_years,high,0,0,Full GDT
V1413,gdt,76.05,1,4,123.04,42.84,41.15,18.85,45.68,75.63,52.99,22.74,3,emergency,<5_years,high,0,1,Full GDT
V1413,control,96.11,1,4,184.46,54.03,73.68,12.43,71.04,56.42,67.74,42.89,4,emergency,<5_years,high,0,0,Full GDT
V1414,bm25,23.13,1,1,183.54,40.26,48.14,9.86,49.16,68.98,44.03,21.41,1,critical_care,>=5_years,low,0,0,Full GDT
V1414,control,22.93,1,1,177.56,35.79,36.59,13.31,34.72,74.05,38.96,17.09,2,critical_care,>=5_years,low,0,0,Full GDT
V1414,cma,23.92,1,1,138.41,31.48,29.8,18.38,26.43,72.35,30.38,11.56,3,critical_care,>=5_years,low,0,1,Full GDT
V1414,gdt,19.62,1,1,139.22,29.95,33.03,13.91,20.21,82.32,26.3,3.93,4,critical_care,>=5_years,low,0,1,Full GDT
V1415,control,24.53,1,1,175.87,39.51,38.67,15.25,39.29,73.19,44.12,26.53,1,hospital_medicine,>=5_years,low,0,0,Full GDT
V1415,cma,18.53,1,1,133.22,31.65,29.26,12.25,31.72,73.76,25.46,17.48,2,hospital_medicine,>=5_years,low,0,1,Full GDT
V1415,gdt,18.48,1,1,132.19,31.17,30.5,13.1,17.42,82.46,33.83,9.72,3,hospital_medicine,>=5_years,low,0,1,Full GDT
V1415,bm25,18.94,1,1,184.91,35.09,40.36,11.8,37.23,73.46,28.11,19.56,4,hospital_medicine,>=5_years,low,0,0,Full GDT
V1416,cma,19.94,1,1,124.35,32.51,31.8,8.89,28.92,80.26,31.25,13.94,1,emergency,>=5_years,low,0,1,Full GDT
V1416,gdt,17.64,1,1,143.57,27.05,25.49,3.32,19.48,79.19,21.04,13.8,2,emergency,>=5_years,low,0,1,Full GDT
V1416,control,22.66,1,1,182.82,40.23,40.67,12.29,36.0,81.62,42.92,27.9,3,emergency,>=5_years,low,0,0,Full GDT
V1416,bm25,24.41,1,1,215.2,35.41,45.07,5.13,38.22,61.38,40.85,21.82,4,emergency,>=5_years,low,0,0,Full GDT
V1417,gdt,35.07,1,2,139.42,33.25,34.49,11.34,29.76,78.88,34.12,10.92,1,hospital_medicine,<5_years,low,0,1,Full GDT
V1417,cma,44.67,1,2,157.84,37.41,35.02,13.69,33.8,80.56,38.91,22.46,2,hospital_medicine,<5_years,low,0,1,Full GDT
V1417,control,47.8,1,2,174.93,43.81,54.73,12.17,49.89,65.71,48.38,31.98,3,hospital_medicine,<5_years,low,0,0,Full GDT
V1417,bm25,46.35,1,2,211.58,44.14,50.57,0.87,56.04,65.39,55.67,36.3,4,hospital_medicine,<5_years,low,0,0,Full GDT
V1418,gdt,55.81,1,3,122.05,38.66,43.91,14.88,36.87,75.44,45.86,14.99,1,emergency,<5_years,low,0,1,Full GDT
V1418,bm25,63.67,1,3,167.85,51.28,64.64,10.87,62.21,65.82,60.59,43.56,2,emergency,<5_years,low,0,0,Full GDT
V1418,cma,63.05,1,3,152.16,37.69,43.36,11.5,38.77,59.76,47.01,25.72,3,emergency,<5_years,low,0,1,Full GDT
V1418,control,64.17,1,3,184.6,47.57,58.02,13.03,62.09,56.7,61.05,34.51,4,emergency,<5_years,low,0,0,Full GDT
V1419,bm25,87.26,1,4,174.04,52.95,70.49,16.6,63.66,57.91,64.96,44.09,1,hospital_medicine,>=5_years,high,0,0,Full GDT
V1419,gdt,78.46,1,4,136.59,42.81,49.06,22.39,43.79,70.08,41.31,30.24,2,hospital_medicine,>=5_years,high,0,1,Full GDT
V1419,control,100.63,1,4,182.89,56.22,74.38,14.99,69.94,61.51,76.73,39.74,3,hospital_medicine,>=5_years,high,0,0,Full GDT
V1419,cma,85.35,1,4,131.43,45.95,57.78,19.74,58.39,54.18,57.73,27.91,4,hospital_medicine,>=5_years,high,0,1,Full GDT
V1420,bm25,293.09,0,4,164.61,70.26,100.0,32.83,100.0,8.67,100.0,80.07,1,internal_medicine,<5_years,high,2,0,Full GDT
V1420,cma,86.03,1,4,147.73,46.51,57.63,22.57,53.16,61.49,56.45,27.76,2,internal_medicine,<5_years,high,2,1,Full GDT
V1420,control,92.74,1,4,172.5,55.66,73.84,18.7,70.3,60.08,69.65,41.42,3,internal_medicine,<5_years,high,2,0,Full GDT
V1420,gdt,72.54,1,4,116.0,41.19,50.42,13.62,48.35,71.92,45.89,16.91,4,internal_medicine,<5_years,high,2,1,Full GDT
V1421,gdt,54.33,1,3,142.9,37.49,40.66,8.31,37.25,77.68,39.75,21.3,1,hospital_medicine,>=5_years,low,0,1,Full GDT
V1421,bm25,65.8,1,3,200.73,45.65,56.67,8.24,59.1,60.71,54.79,34.37,2,hospital_medicine,>=5_years,low,0,0,Full GDT
V1421,control,75.13,1,3,201.33,51.19,66.84,17.33,57.21,55.56,64.71,45.51,3,hospital_medicine,>=5_years,low,0,0,Full GDT
V1421,cma,60.71,1,3,158.47,40.01,49.09,12.9,44.53,64.32,46.87,22.38,4,hospital_medicine,>=5_years,low,0,1,Full GDT
V1422,gdt,93.41,1,5,138.86,45.06,60.5,16.63,46.97,62.74,54.8,28.73,1,emergency,>=5_years,high,3,1,Full GDT
V1422,control,111.05,1,5,197.93,59.58,83.33,22.43,76.06,54.37,72.62,48.69,2,emergency,>=5_years,high,3,0,Full GDT
V1422,bm25,114.59,1,5,209.77,59.91,82.5,21.83,73.48,50.88,81.36,49.42,3,emergency,>=5_years,high,3,0,Full GDT
V1422,cma,101.74,1,5,143.43,49.72,63.59,24.62,57.42,58.39,62.2,32.08,4,emergency,>=5_years,high,3,1,Full GDT
V1423,control,88.18,1,4,198.22,51.0,66.11,17.63,67.94,49.93,67.4,36.97,1,critical_care,<5_years,high,0,0,Full GDT
V1423,bm25,98.4,1,4,192.58,53.52,78.11,11.77,66.93,50.04,74.83,39.43,2,critical_care,<5_years,high,0,0,Full GDT
V1423,cma,82.26,1,4,148.23,44.45,59.47,13.26,54.61,62.13,47.12,30.11,3,critical_care,<5_years,high,0,1,Full GDT
V1423,gdt,76.64,1,4,130.6,42.39,48.52,16.49,46.61,59.87,43.22,39.62,4,critical_care,<5_years,high,0,1,Full GDT
V1424,cma,181.98,0,4,151.2,59.97,91.73,18.97,78.06,36.64,86.89,47.5,1,emergency,<5_years,high,3,1,Full GDT
V1424,gdt,74.73,1,4,134.53,42.09,50.64,9.12,44.32,69.97,48.4,30.11,2,emergency,<5_years,high,3,1,Full GDT
V1424,bm25,300.0,0,4,182.53,72.59,100.0,44.3,100.0,8.73,100.0,82.48,3,emergency,<5_years,high,3,0,Full GDT
V1424,control,234.68,0,4,187.43,70.02,100.0,28.9,100.0,25.78,100.0,65.45,4,emergency,<5_years,high,3,0,Full GDT
V1425,gdt,80.73,1,4,125.57,43.76,54.21,14.73,54.2,64.64,52.92,21.82,1,internal_medicine,>=5_years,high,1,1,Full GDT
V1425,cma,83.86,1,4,160.14,46.76,60.34,13.17,51.47,66.41,56.14,33.06,2,internal_medicine,>=5_years,high,1,1,Full GDT
V1425,bm25,94.03,1,4,175.57,53.61,75.42,15.2,64.38,55.98,67.05,43.59,3,internal_medicine,>=5_years,high,1,0,Full GDT
V1425,control,93.65,1,4,185.9,54.63,70.11,21.86,65.32,50.56,76.09,43.83,4,internal_medicine,>=5_years,high,1,0,Full GDT
V1426,cma,40.62,1,2,147.46,37.59,41.79,15.23,37.36,74.38,32.38,24.42,1,emergency,>=5_years,low,0,1,Full GDT
V1426,gdt,41.07,1,2,124.66,33.27,35.64,10.21,33.71,80.86,33.15,6.06,2,emergency,>=5_years,low,0,1,Full GDT
V1426,control,47.89,1,2,171.36,45.19,51.62,16.74,53.49,64.9,57.44,26.92,3,emergency,>=5_years,low,0,0,Full GDT
V1426,bm25,46.45,1,2,166.94,43.56,52.6,14.93,42.01,63.26,53.85,34.7,4,emergency,>=5_years,low,0,0,Full GDT
V1427,cma,39.71,1,2,133.39,34.6,38.12,9.43,32.42,76.05,37.39,14.17,1,hospital_medicine,>=5_years,low,1,1,Full GDT
V1427,gdt,42.68,1,2,127.02,33.96,31.89,15.86,32.13,72.43,34.54,16.9,2,hospital_medicine,>=5_years,low,1,1,Full GDT
V1427,control,46.82,1,2,174.84,43.07,59.91,11.62,45.31,62.32,45.59,33.64,3,hospital_medicine,>=5_years,low,1,0,Full GDT
V1427,bm25,37.86,1,2,201.7,44.47,51.72,16.55,48.12,66.88,52.94,30.63,4,hospital_medicine,>=5_years,low,1,0,Full GDT
V1428,cma,56.4,1,3,148.88,40.58,50.66,9.99,41.02,70.88,47.99,22.92,1,critical_care,>=5_years,low,0,1,Full GDT
V1428,gdt,57.86,1,3,126.98,37.14,45.22,13.02,44.25,64.48,35.95,19.95,2,critical_care,>=5_years,low,0,1,Full GDT
V1428,control,75.5,1,3,177.22,50.7,69.55,23.11,60.61,56.41,61.08,33.41,3,critical_care,>=5_years,low,0,0,Full GDT
V1428,bm25,70.19,1,3,183.84,49.04,63.88,20.35,62.17,59.99,60.33,27.53,4,critical_care,>=5_years,low,0,0,Full GDT
V1429,bm25,66.74,1,3,188.58,51.18,62.08,14.14,56.1,72.81,67.75,34.21,1,emergency,>=5_years,low,0,0,Full GDT
V1429,gdt,63.97,1,3,122.52,35.21,40.64,7.55,35.3,73.24,42.71,11.84,2,emergency,>=5_years,low,0,1,Full GDT
V1429,control,68.21,1,3,193.13,49.13,65.12,16.78,57.38,62.78,58.98,33.73,3,emergency,>=5_years,low,0,0,Full GDT
V1429,cma,62.94,1,3,146.65,40.47,43.73,15.74,42.42,68.16,40.3,32.46,4,emergency,>=5_years,low,0,1,Full GDT
V1430,cma,62.45,1,3,160.54,43.34,54.11,17.98,45.03,69.54,50.54,22.8,1,critical_care,<5_years,low,0,1,Full GDT
V1430,bm25,65.93,1,3,188.62,49.67,63.23,14.35,65.67,56.52,60.45,37.77,2,critical_care,<5_years,low,0,0,Full GDT
V1430,gdt,54.05,1,3,112.24,37.7,46.92,10.41,31.94,73.15,43.69,20.1,3,critical_care,<5_years,low,0,1,Full GDT
V1430,control,73.53,1,3,197.9,47.6,60.86,19.05,55.77,55.75,59.15,35.01,4,critical_care,<5_years,low,0,0,Full GDT
V1431,cma,92.73,1,5,149.43,48.98,67.82,13.64,58.21,59.18,66.72,28.32,1,critical_care,<5_years,high,1,1,Full GDT
V1431,control,115.06,1,5,178.79,57.24,75.6,20.24,75.34,48.8,76.17,47.29,2,critical_care,<5_years,high,1,0,Full GDT
V1431,bm25,107.11,1,5,182.12,56.31,73.85,21.18,72.12,48.13,76.19,46.37,3,critical_care,<5_years,high,1,0,Full GDT
V1431,gdt,99.96,1,5,134.51,44.82,54.9,16.26,56.01,55.91,53.74,32.1,4,critical_care,<5_years,high,1,1,Full GDT
V1432,control,20.62,1,1,209.95,36.38,46.68,4.67,39.17,71.31,35.43,21.01,1,hospital_medicine,<5_years,low,0,0,Full GDT
V1432,bm25,23.42,1,1,162.85,41.09,38.5,13.52,47.14,72.48,49.24,25.64,2,hospital_medicine,<5_years,low,0,0,Full GDT
V1432,gdt,20.42,1,1,99.12,29.52,28.35,6.62,21.54,83.04,21.89,15.66,3,hospital_medicine,<5_years,low,0,1,Full GDT
V1432,cma,19.4,1,1,141.86,31.15,25.96,4.6,22.87,82.87,28.81,21.78,4,hospital_medicine,<5_years,low,0,1,Full GDT
V1433,bm25,45.14,1,2,171.08,44.25,54.19,17.66,43.36,65.02,48.8,36.48,1,emergency,<5_years,low,0,0,Full GDT
V1433,control,47.66,1,2,202.95,44.02,54.55,18.7,59.83,58.7,45.8,26.52,2,emergency,<5_years,low,0,0,Full GDT
V1433,gdt,36.73,1,2,148.41,31.01,29.46,7.19,22.47,78.45,29.99,18.52,3,emergency,<5_years,low,0,1,Full GDT
V1433,cma,37.18,1,2,153.54,36.6,41.82,15.11,39.54,72.12,35.34,15.66,4,emergency,<5_years,low,0,1,Full GDT
V1434,gdt,57.24,1,3,130.82,35.2,42.75,13.54,30.74,70.47,32.7,21.0,1,emergency,>=5_years,low,1,1,Full GDT
V1434,cma,58.95,1,3,141.18,41.79,48.54,9.42,44.67,63.43,52.28,32.39,2,emergency,>=5_years,low,1,1,Full GDT
V1434,control,69.58,1,3,194.1,48.45,64.34,14.27,58.95,61.47,59.45,32.22,3,emergency,>=5_years,low,1,0,Full GDT
V1434,bm25,68.99,1,3,183.03,50.01,63.43,15.84,56.48,60.35,63.66,40.3,4,emergency,>=5_years,low,1,0,Full GDT
V1435,gdt,58.45,1,3,117.34,38.35,42.0,12.55,38.7,74.51,39.89,22.44,1,internal_medicine,<5_years,low,0,1,Full GDT
V1435,cma,63.34,1,3,136.11,39.14,50.23,12.32,40.6,63.89,44.59,23.19,2,internal_medicine,<5_years,low,0,1,Full GDT
V1435,control,78.43,1,3,175.59,51.14,56.35,24.51,63.04,57.92,62.69,42.32,3,internal_medicine,<5_years,low,0,0,Full GDT
V1435,bm25,67.63,1,3,186.06,48.53,63.99,16.72,54.79,62.67,63.11,29.93,4,internal_medicine,<5_years,low,0,0,Full GDT
V1436,bm25,23.71,1,1,191.59,40.76,49.39,10.45,44.15,72.93,41.27,26.35,1,internal_medicine,<5_years,low,0,0,Full GDT
V1436,control,19.77,1,1,221.8,36.58,28.4,12.37,38.85,76.07,41.08,22.73,2,internal_medicine,<5_years,low,0,0,Full GDT
V1436,cma,21.21,1,1,173.85,29.63,19.84,10.52,22.63,74.58,35.4,14.82,3,internal_medicine,<5_years,low,0,1,Full GDT
V1436,gdt,20.56,1,1,134.6,30.43,35.04,10.54,17.13,88.72,19.5,11.66,4,internal_medicine,<5_years,low,0,1,Full GDT
V1437,cma,44.83,1,2,158.84,38.39,41.8,10.65,36.79,78.18,38.66,24.29,1,critical_care,>=5_years,low,0,1,Full GDT
V1437,bm25,44.63,1,2,203.13,44.92,49.5,19.66,54.37,70.6,45.65,29.74,2,critical_care,>=5_years,low,0,0,Full GDT
V1437,gdt,39.99,1,2,122.95,33.99,38.75,11.21,24.13,68.59,36.14,25.12,3,critical_care,>=5_years,low,0,1,Full GDT
V1437,control,44.91,1,2,186.97,42.7,51.06,11.27,48.15,65.73,48.41,31.57,4,critical_care,>=5_years,low,0,0,Full GDT
V1438,gdt,18.39,1,1,106.73,29.3,26.91,5.46,16.96,83.58,32.22,10.71,1,emergency,>=5_years,low,0,1,Full GDT
V1438,cma,19.19,1,1,142.6,31.21,30.96,8.43,28.39,77.07,27.77,14.61,2,emergency,>=5_years,low,0,1,Full GDT
V1438,control,18.98,1,1,171.33,38.48,39.48,10.37,35.94,65.92,50.04,29.11,3,emergency,>=5_years,low,0,0,Full GDT
V1438,bm25,25.23,1,1,184.73,42.2,48.67,19.16,39.97,77.32,44.36,23.7,4,emergency,>=5_years,low,0,0,Full GDT
V1439,cma,64.59,1,3,162.53,40.31,51.98,18.5,42.95,61.71,43.73,23.0,1,emergency,>=5_years,low,1,1,Full GDT
V1439,gdt,61.13,1,3,123.92,38.65,39.68,16.42,42.1,66.51,43.85,23.32,2,emergency,>=5_years,low,1,1,Full GDT
V1439,control,64.47,1,3,185.15,46.02,52.7,16.45,50.98,62.97,60.12,32.87,3,emergency,>=5_years,low,1,0,Full GDT
V1439,bm25,66.33,1,3,183.85,48.89,60.66,15.91,57.99,62.39,60.63,35.78,4,emergency,>=5_years,low,1,0,Full GDT
V1440,control,226.37,0,5,191.08,71.3,100.0,31.79,100.0,22.55,100.0,73.43,1,emergency,>=5_years,high,3,0,Full GDT
V1440,bm25,216.34,0,5,189.13,71.31,100.0,26.82,100.0,35.79,100.0,65.23,2,emergency,>=5_years,high,3,0,Full GDT
V1440,gdt,184.61,0,5,127.22,62.11,91.14,21.26,80.23,42.23,87.59,50.22,3,emergency,>=5_years,high,3,1,Full GDT
V1440,cma,201.65,0,5,141.42,67.12,91.48,30.58,95.04,35.69,93.59,56.3,4,emergency,>=5_years,high,3,1,Full GDT
V1441,control,241.89,0,5,201.63,70.55,100.0,35.36,100.0,18.45,100.0,69.51,1,internal_medicine,>=5_years,high,4,0,Full GDT
V1441,gdt,92.71,1,5,125.44,47.47,60.03,18.0,54.46,58.39,57.6,36.33,2,internal_medicine,>=5_years,high,4,1,Full GDT
V1441,cma,196.34,0,5,138.43,63.98,94.88,21.29,84.7,35.64,96.44,50.92,3,internal_medicine,>=5_years,high,4,1,Full GDT
V1441,bm25,121.44,1,5,185.49,59.96,88.15,21.18,80.72,42.35,83.11,44.23,4,internal_medicine,>=5_years,high,4,0,Full GDT
V1442,gdt,76.2,1,4,131.69,42.15,51.24,14.21,50.45,65.95,48.14,22.91,1,internal_medicine,<5_years,high,2,1,Full GDT
V1442,cma,83.13,1,4,141.25,48.55,66.01,10.33,54.59,70.44,58.6,31.29,2,internal_medicine,<5_years,high,2,1,Full GDT
V1442,control,95.83,1,4,192.75,54.16,78.5,10.99,64.11,51.39,73.26,46.7,3,internal_medicine,<5_years,high,2,0,Full GDT
V1442,bm25,96.16,1,4,202.72,55.68,69.02,12.68,72.14,60.5,77.15,42.61,4,internal_medicine,<5_years,high,2,0,Full GDT
V1443,gdt,95.23,1,5,127.82,44.52,59.7,15.95,48.18,59.32,59.23,24.72,1,internal_medicine,>=5_years,high,2,1,Full GDT
V1443,cma,205.91,0,5,141.92,65.97,98.39,26.35,93.48,28.6,95.06,53.96,2,internal_medicine,>=5_years,high,2,1,Full GDT
V1443,control,215.71,0,5,191.43,72.06,100.0,34.4,100.0,28.84,100.0,69.1,3,internal_medicine,>=5_years,high,2,0,Full GDT
V1443,bm25,223.19,0,5,186.43,67.86,100.0,21.53,100.0,21.89,100.0,63.73,4,internal_medicine,>=5_years,high,2,0,Full GDT
V1444,gdt,20.12,1,1,108.55,27.79,33.29,4.99,22.37,78.7,17.76,9.62,1,hospital_medicine,>=5_years,low,0,1,Full GDT
V1444,cma,20.08,1,1,170.9,30.02,29.1,4.16,31.98,77.87,28.6,8.43,2,hospital_medicine,>=5_years,low,0,1,Full GDT
V1444,control,21.34,1,1,162.03,39.99,47.03,18.64,45.65,70.21,34.56,23.86,3,hospital_medicine,>=5_years,low,0,0,Full GDT
V1444,bm25,25.08,1,1,163.4,38.04,43.0,13.15,35.65,67.49,45.99,22.93,4,hospital_medicine,>=5_years,low,0,0,Full GDT
V1445,control,119.74,1,5,174.91,60.7,85.6,20.3,75.43,51.85,87.83,43.22,1,critical_care,>=5_years,high,2,0,Full GDT
V1445,cma,96.05,1,5,144.1,49.55,69.02,11.5,65.45,56.94,58.83,35.58,2,critical_care,>=5_years,high,2,1,Full GDT
V1445,gdt,92.3,1,5,131.16,46.05,58.51,9.28,55.28,62.66,60.51,30.06,3,critical_care,>=5_years,high,2,1,Full GDT
V1445,bm25,124.2,1,5,184.51,60.18,88.75,26.18,79.0,41.01,78.91,47.24,4,critical_care,>=5_years,high,2,0,Full GDT
V1446,cma,66.14,1,3,142.31,39.56,44.37,11.26,47.19,65.79,41.31,27.44,1,critical_care,<5_years,high,2,1,Full GDT
V1446,bm25,73.62,1,3,223.52,51.45,62.76,20.64,58.67,65.7,64.43,36.48,2,critical_care,<5_years,high,2,0,Full GDT
V1446,gdt,54.1,1,3,127.92,39.36,37.52,15.57,41.62,79.73,36.12,25.58,3,critical_care,<5_years,high,2,1,Full GDT
