vignette_id,condition,time_to_info,accuracy,n_queries_issued,latency_ms,cognitive_load,tlx_mental,tlx_physical,tlx_temporal,tlx_performance,tlx_effort,tlx_frustration,period,specialty,experience_group,complexity,n_pivots,condition_code
V3554,control,111.41,1,5,191.28,59.77,82.34,26.87,74.01,51.2,74.36,49.84,1,critical_care,>=5_years,high,0,0
V3555,control,72.84,1,3,207.72,51.11,68.29,16.54,58.22,64.33,61.47,37.82,3,critical_care,>=5_years,low,2,0
V3556,control,71.64,1,3,191.11,51.59,65.66,16.61,60.61,61.98,63.48,41.18,1,internal_medicine,>=5_years,low,2,0
V3557,control,105.38,1,4,184.45,56.85,77.34,17.42,75.68,52.18,76.03,42.47,2,critical_care,>=5_years,high,0,0
V3558,control,87.21,1,4,198.94,57.95,73.05,23.06,73.6,57.52,72.84,47.65,3,hospital_medicine,<5_years,high,3,0
V3559,control,115.12,1,5,185.2,59.58,81.95,25.76,73.98,51.57,80.95,43.25,1,emergency,>=5_years,high,4,0
V3560,control,95.08,1,4,179.57,55.58,77.69,20.77,67.09,59.55,65.74,42.6,3,hospital_medicine,>=5_years,high,0,0
V3561,control,69.24,1,3,182.03,52.49,62.04,21.28,56.38,68.04,67.78,39.43,1,critical_care,<5_years,low,2,0
V3562,control,64.05,1,3,186.21,47.04,57.52,15.12,54.47,69.63,61.36,24.11,2,emergency,<5_years,low,2,0
V3563,control,84.72,1,4,182.67,52.05,68.26,16.26,65.59,53.98,69.39,38.79,2,internal_medicine,>=5_years,high,3,0
V3564,control,74.42,1,3,182.1,52.99,66.96,23.37,60.56,65.36,65.08,36.59,1,emergency,<5_years,low,2,0
V3565,control,88.59,1,4,172.65,54.66,68.57,16.78,68.35,59.24,69.7,45.31,3,critical_care,<5_years,high,3,0
V3566,control,87.38,1,4,183.72,56.13,78.74,19.32,67.97,59.99,71.29,39.46,2,hospital_medicine,>=5_years,high,3,0
V3567,control,124.96,1,5,197.7,64.15,82.78,24.93,84.36,58.44,88.69,45.72,3,emergency,<5_years,high,4,0
V3568,control,96.17,1,4,179.01,54.64,79.73,13.29,70.27,56.36,71.2,36.96,2,hospital_medicine,<5_years,high,3,0
V3569,control,117.19,1,5,201.91,60.87,89.67,23.86,77.34,49.73,77.57,47.07,3,critical_care,>=5_years,high,0,0
V3570,control,73.56,1,3,174.02,47.65,58.65,20.85,59.59,60.77,55.72,30.33,3,hospital_medicine,>=5_years,low,2,0
V3571,control,88.8,1,4,200.12,56.94,70.19,25.32,72.23,60.6,67.05,46.23,3,internal_medicine,>=5_years,high,3,0
V3572,control,111.72,1,5,177.58,61.29,77.21,19.07,85.71,48.46,79.91,57.39,3,critical_care,>=5_years,high,4,0
V3573,control,70.04,1,3,190.82,51.18,63.73,20.91,64.96,54.27,59.03,44.18,2,emergency,>=5_years,low,2,0
V3574,control,72.58,1,3,170.18,46.68,61.94,14.44,53.92,54.75,59.68,35.36,2,critical_care,<5_years,low,0,0
V3575,control,71.44,1,3,185.88,48.61,64.39,17.72,57.72,57.85,60.23,33.74,2,hospital_medicine,>=5_years,low,2,0
V3576,control,112.59,1,5,181.6,57.11,81.34,20.37,71.6,50.38,73.9,45.05,1,critical_care,<5_years,high,0,0
V3577,control,89.28,1,4,192.73,51.8,63.25,17.25,69.68,53.96,62.62,44.08,2,internal_medicine,>=5_years,high,3,0
V3578,control,99.67,1,4,193.58,56.93,81.96,18.59,68.54,54.95,74.73,42.79,2,critical_care,>=5_years,high,0,0
V3579,control,89.86,1,4,195.88,52.91,70.59,12.64,62.79,50.11,75.51,45.83,1,internal_medicine,<5_years,high,3,0
V3580,control,69.52,1,3,202.18,48.34,63.63,8.48,65.03,54.24,58.64,40.03,1,hospital_medicine,<5_years,low,2,0
V3581,control,94.7,1,4,188.15,53.3,77.79,13.85,64.93,54.42,67.4,41.41,2,emergency,>=5_years,high,0,0
V3582,control,117.89,1,5,197.12,61.95,81.47,27.38,79.58,51.12,81.89,50.23,2,hospital_medicine,>=5_years,high,4,0
V3583,control,116.48,1,5,188.57,58.5,85.8,17.56,80.4,45.33,74.81,47.08,1,emergency,<5_years,high,4,0
V3584,control,107.22,1,5,185.37,57.63,78.41,15.93,72.32,50.47,79.73,48.95,3,internal_medicine,<5_years,high,4,0
V3585,control,115.19,1,5,179.38,60.63,92.21,16.38,77.77,49.36,78.05,50.04,2,emergency,>=5_years,high,0,0
V3586,control,90.98,1,4,197.77,53.59,71.11,22.39,70.5,59.02,62.77,35.74,3,critical_care,>=5_years,high,3,0
V3587,control,74.53,1,3,191.47,52.7,67.36,19.47,63.37,57.09,67.8,41.1,2,emergency,>=5_years,low,2,0
V3588,control,122.45,1,5,190.13,60.8,79.89,17.26,81.18,47.23,86.77,52.45,1,critical_care,<5_years,high,0,0
V3589,control,76.89,1,3,185.77,47.67,57.24,15.4,60.02,57.5,64.99,30.86,1,hospital_medicine,<5_years,low,2,0
V3590,control,91.5,1,4,167.42,53.72,67.12,18.85,71.07,53.68,73.91,37.71,3,critical_care,<5_years,high,3,0
V3591,control,116.66,1,5,194.49,60.31,80.84,23.81,80.02,55.92,73.39,47.88,3,critical_care,<5_years,high,4,0
V3592,control,113.31,1,5,182.02,58.42,82.19,21.73,74.79,45.74,81.49,44.55,3,hospital_medicine,>=5_years,high,4,0
V3593,control,96.21,1,4,195.36,55.37,73.9,21.79,70.14,57.96,74.17,34.24,1,emergency,<5_years,high,3,0
V3594,control,93.12,1,4,174.6,56.44,73.7,22.79,68.83,56.06,71.0,46.28,3,emergency,<5_years,high,0,0
V3595,control,124.54,1,5,188.36,63.64,81.77,28.78,82.98,51.49,85.58,51.21,2,emergency,>=5_years,high,4,0
V3596,control,65.38,1,3,186.25,49.1,62.55,19.85,54.7,65.15,62.68,29.68,1,critical_care,>=5_years,low,2,0
V3597,control,69.93,1,3,178.1,48.22,61.48,12.48,65.64,51.09,63.97,34.65,2,hospital_medicine,<5_years,low,2,0
V3598,control,89.99,1,4,183.43,54.01,74.65,14.72,70.47,58.74,72.63,32.87,1,internal_medicine,>=5_years,high,3,0
V3599,control,92.93,1,4,185.78,51.02,70.37,16.04,66.42,53.94,62.76,36.57,1,emergency,<5_years,high,3,0
V3600,control,112.22,1,5,194.77,60.17,80.82,27.7,74.82,53.91,80.52,43.23,3,emergency,>=5_years,high,4,0
V3601,control,69.85,1,3,169.01,49.56,59.33,21.96,60.75,58.03,58.49,38.8,3,critical_care,>=5_years,low,0,0
V3602,control,93.11,1,4,205.7,56.29,76.17,20.45,68.19,52.87,74.56,45.48,1,hospital_medicine,<5_years,high,0,0
V3603,control,122.24,1,5,208.16,58.87,84.61,17.96,71.23,46.47,87.72,45.25,1,emergency,>=5_years,high,4,0
V3604,control,71.2,1,3,202.96,51.41,70.31,15.76,57.58,61.09,64.84,38.85,3,internal_medicine,>=5_years,low,2,0
V3605,control,115.18,1,5,191.36,59.04,81.26,23.78,74.18,53.71,75.39,45.93,3,hospital_medicine,>=5_years,high,4,0
V3606,control,66.84,1,3,204.22,47.8,58.22,21.6,56.75,53.6,58.92,37.69,2,hospital_medicine,>=5_years,low,2,0
V3607,control,115.6,1,5,177.16,57.1,84.79,10.43,74.08,38.47,84.08,50.75,2,critical_care,<5_years,high,4,0
V3608,control,108.54,1,5,173.35,60.54,79.68,20.89,78.81,49.14,85.02,49.72,2,emergency,<5_years,high,0,0
V3609,control,109.33,1,5,188.07,59.95,81.93,22.92,77.53,52.15,78.3,46.87,1,internal_medicine,>=5_years,high,4,0
V3610,control,68.21,1,3,193.78,47.19,61.15,16.79,60.64,56.41,52.21,35.92,3,critical_care,<5_years,low,0,0
V3611,control,74.24,1,3,199.49,50.6,64.03,16.73,62.76,63.48,59.71,36.87,2,hospital_medicine,<5_years,low,0,0
V3612,control,119.69,1,5,182.06,57.05,81.32,15.74,76.15,44.21,85.4,39.48,1,internal_medicine,<5_years,high,4,0
V3613,control,93.53,1,4,183.94,51.15,69.57,15.51,65.98,53.83,66.06,35.98,2,emergency,>=5_years,high,0,0
V3614,control,126.41,1,5,199.54,58.82,79.99,25.9,77.95,40.49,77.85,50.75,3,emergency,>=5_years,high,4,0
V3615,control,70.66,1,3,175.72,47.21,63.74,10.71,60.69,56.9,57.95,33.28,1,critical_care,>=5_years,low,2,0
V3616,control,118.91,1,5,189.13,59.51,82.11,23.56,76.77,47.02,78.59,49.03,1,critical_care,<5_years,high,4,0
V3617,control,115.19,1,5,182.33,58.7,84.61,23.58,74.45,52.02,77.61,39.95,2,emergency,<5_years,high,0,0
V3618,control,122.33,1,5,200.56,60.12,85.76,15.01,83.89,48.94,82.02,45.13,3,emergency,>=5_years,high,4,0
V3619,control,65.17,1,3,193.96,49.02,60.61,12.9,54.43,68.36,61.15,36.67,2,emergency,<5_years,low,2,0
V3620,control,97.76,1,4,191.01,55.3,72.82,19.61,67.54,55.3,75.23,41.29,2,critical_care,>=5_years,high,3,0
V3621,control,87.68,1,4,184.28,50.79,62.76,16.87,64.05,56.69,70.02,34.37,1,internal_medicine,<5_years,high,3,0
V3622,control,121.88,1,5,178.81,60.13,88.04,18.02,83.37,50.14,78.54,42.66,3,hospital_medicine,>=5_years,high,4,0
V3623,control,114.99,1,5,179.0,60.25,89.98,22.36,73.34,53.67,74.65,47.52,1,emergency,>=5_years,high,4,0
V3624,control,66.87,1,3,203.69,46.91,62.23,16.69,55.27,57.47,49.79,40.01,1,emergency,<5_years,low,2,0
V3625,control,96.09,1,4,179.41,55.75,70.52,17.65,71.28,54.26,78.62,42.19,2,hospital_medicine,<5_years,high,0,0
V3626,control,97.21,1,4,202.53,54.3,67.26,14.0,69.89,56.14,74.28,44.2,2,hospital_medicine,<5_years,high,3,0
V3627,control,117.86,1,5,188.13,58.54,77.67,18.98,76.18,48.35,78.97,51.09,3,critical_care,>=5_years,high,4,0
V3628,control,114.59,1,5,185.35,60.16,87.13,25.45,80.88,39.32,77.05,51.11,1,critical_care,>=5_years,high,0,0
V3629,control,123.6,1,5,196.61,59.34,81.22,19.58,73.42,51.61,81.47,48.75,2,hospital_medicine,>=5_years,high,4,0
V3630,control,73.19,1,3,184.35,47.93,56.84,14.55,62.88,56.87,61.89,34.56,2,critical_care,<5_years,low,2,0
V3631,control,95.19,1,4,177.86,54.99,72.36,22.04,65.46,58.23,72.25,39.6,3,internal_medicine,<5_years,high,3,0
V3632,control,65.58,1,3,194.14,47.66,56.96,15.46,54.56,57.2,64.53,37.25,3,hospital_medicine,<5_years,low,0,0
V3633,control,74.96,1,3,197.78,53.46,76.29,15.42,70.07,59.53,65.01,34.42,2,hospital_medicine,>=5_years,low,0,0
V3634,control,66.3,1,3,190.19,48.47,58.67,16.59,58.67,65.72,60.48,30.66,2,emergency,<5_years,low,0,0
V3635,control,116.74,1,5,191.53,57.99,77.44,23.2,77.17,44.73,76.66,48.71,2,hospital_medicine,>=5_years,high,4,0
V3636,control,116.31,1,5,171.43,59.93,84.71,28.39,75.47,46.9,74.39,49.75,2,hospital_medicine,<5_years,high,4,0
V3637,control,72.87,1,3,192.77,47.94,64.2,12.48,62.19,53.74,65.09,29.96,2,internal_medicine,<5_years,low,0,0
V3638,control,69.6,1,3,192.8,49.43,71.08,13.18,53.11,69.63,53.41,36.17,1,emergency,<5_years,low,2,0
V3639,control,74.61,1,3,190.58,49.86,64.5,13.11,57.18,57.44,63.14,43.81,1,critical_care,<5_years,low,2,0
V3640,control,116.64,1,5,193.88,60.67,85.42,20.49,79.38,47.89,77.44,53.37,1,critical_care,<5_years,high,4,0
V3641,control,119.7,1,5,188.07,61.87,83.07,18.38,81.88,46.23,91.64,50.0,1,hospital_medicine,>=5_years,high,4,0
V3642,control,111.32,1,5,200.68,60.75,82.18,27.12,81.2,51.6,76.61,45.77,3,hospital_medicine,>=5_years,high,4,0
V3643,control,87.07,1,4,206.16,55.67,77.48,20.63,63.66,53.23,71.9,47.12,2,internal_medicine,<5_years,high,3,0
V3644,control,71.71,1,3,184.54,49.74,69.3,20.7,49.81,58.12,60.47,40.02,1,emergency,<5_years,low,2,0
V3645,control,90.93,1,4,176.05,55.11,75.72,19.34,71.32,49.2,76.44,38.62,3,internal_medicine,>=5_years,high,0,0
V3646,control,114.7,1,5,202.9,59.34,85.29,23.11,74.38,41.78,81.18,50.3,1,critical_care,<5_years,high,4,0
V3647,control,90.71,1,4,187.28,54.26,72.43,15.65,70.92,54.02,68.82,43.68,3,critical_care,<5_years,high,0,0
V3648,control,71.08,1,3,198.78,51.92,63.76,12.21,67.57,64.93,64.89,38.16,1,emergency,<5_years,low,0,0
V3649,control,89.16,1,4,203.22,51.46,69.19,13.27,72.54,52.2,61.14,40.43,2,critical_care,<5_years,high,0,0
V3650,control,78.47,1,3,204.78,49.67,62.56,13.66,59.77,61.84,62.7,37.51,1,hospital_medicine,<5_years,low,2,0
V3651,control,108.62,1,5,189.04,59.97,73.53,25.97,75.34,50.02,81.01,53.95,1,internal_medicine,<5_years,high,4,0
V3652,control,86.55,1,4,177.12,54.38,77.1,18.65,71.05,55.33,66.28,37.89,1,critical_care,>=5_years,high,3,0
V3653,control,93.29,1,4,186.8,57.1,72.68,24.95,75.28,56.51,73.2,39.96,2,emergency,>=5_years,high,3,0
V3654,control,70.47,1,3,192.07,49.66,61.62,16.14,61.58,55.48,66.26,36.87,3,hospital_medicine,>=5_years,low,2,0
V3655,control,88.36,1,4,186.96,53.87,72.94,21.44,68.74,53.39,67.9,38.83,1,emergency,<5_years,high,3,0
V3656,control,117.42,1,5,196.89,61.18,84.04,19.24,84.98,42.9,87.79,48.14,2,emergency,>=5_years,high,4,0
V3657,control,110.68,1,5,195.07,58.76,84.56,21.63,73.64,48.04,76.42,48.29,3,hospital_medicine,<5_years,high,4,0
V3658,control,100.65,1,4,176.67,55.31,74.1,22.59,68.24,51.68,69.82,45.44,2,emergency,>=5_years,high,0,0
V3659,control,73.37,1,3,184.89,49.47,59.43,16.95,58.41,60.0,63.34,38.72,3,hospital_medicine,>=5_years,low,2,0
V3660,control,122.15,1,5,193.6,57.68,79.54,15.86,74.28,44.96,83.67,47.8,1,internal_medicine,<5_years,high,4,0
V3661,control,95.27,1,4,202.08,58.12,75.32,21.83,72.89,58.11,75.53,45.06,2,critical_care,<5_years,high,0,0
V3662,control,91.35,1,4,184.51,52.88,68.6,9.62,70.35,55.2,71.03,42.49,2,internal_medicine,<5_years,high,3,0
V3663,control,71.35,1,3,180.85,49.56,57.6,25.52,60.27,57.53,52.47,43.99,1,internal_medicine,>=5_years,low,2,0
V3664,control,86.37,1,4,181.05,50.38,64.51,14.65,66.9,54.33,67.08,34.81,2,internal_medicine,<5_years,high,3,0
V3665,control,95.45,1,4,187.2,54.17,68.73,17.45,70.75,43.98,78.99,45.1,1,critical_care,>=5_years,high,0,0
V3666,control,109.83,1,5,187.65,58.33,84.32,20.26,71.96,43.08,76.75,53.6,1,critical_care,<5_years,high,0,0
V3667,control,75.29,1,3,213.19,50.6,59.78,16.72,69.12,57.06,63.55,37.35,2,hospital_medicine,>=5_years,low,2,0
V3668,control,88.35,1,4,175.85,53.59,73.97,17.79,64.21,56.85,67.67,41.04,1,internal_medicine,<5_years,high,0,0
V3669,control,129.61,1,5,185.21,60.54,82.03,17.21,83.62,44.92,83.8,51.69,1,critical_care,<5_years,high,4,0
V3670,control,114.15,1,5,179.09,59.58,80.31,21.99,81.14,46.41,75.71,51.95,3,hospital_medicine,<5_years,high,0,0
V3671,control,110.54,1,5,194.86,57.39,74.13,25.69,75.91,48.69,80.45,39.49,2,emergency,<5_years,high,4,0
V3672,control,68.73,1,3,173.74,47.47,61.07,14.19,64.14,58.94,59.31,27.19,2,hospital_medicine,<5_years,low,0,0
V3673,control,112.13,1,5,194.73,56.02,80.78,18.27,73.92,46.85,68.97,47.35,3,internal_medicine,<5_years,high,4,0
V3674,control,89.7,1,4,186.11,56.18,70.37,20.36,67.17,60.86,80.94,37.37,3,hospital_medicine,<5_years,high,0,0
V3675,control,91.77,1,4,188.33,55.5,75.97,22.91,64.83,58.35,64.76,46.18,3,emergency,<5_years,high,3,0
V3676,control,91.83,1,4,179.59,52.59,67.31,18.95,67.81,53.15,68.78,39.56,3,internal_medicine,<5_years,high,3,0
V3677,control,117.14,1,5,181.74,61.49,78.07,24.83,79.25,50.04,83.5,53.25,3,critical_care,<5_years,high,4,0
V3678,control,90.87,1,4,186.93,55.69,71.09,21.71,72.94,55.3,73.39,39.73,1,emergency,<5_years,high,0,0
V3679,control,71.87,1,3,185.84,51.29,67.06,15.51,62.72,70.26,60.32,31.85,3,emergency,>=5_years,low,2,0
V3680,control,92.95,1,4,222.72,55.82,77.98,15.9,70.69,54.37,75.82,40.17,3,internal_medicine,<5_years,high,0,0
V3681,control,117.3,1,5,193.66,59.33,80.37,21.66,79.07,49.72,73.59,51.58,1,internal_medicine,>=5_years,high,4,0
V3682,control,87.51,1,4,195.19,53.57,71.45,14.24,67.99,58.45,67.8,41.49,1,emergency,<5_years,high,0,0
V3683,control,108.5,1,5,184.17,60.41,77.37,26.77,78.45,46.65,80.55,52.69,2,internal_medicine,<5_years,high,4,0
V3684,control,68.06,1,3,184.32,49.54,66.58,16.31,56.32,63.18,62.73,32.13,1,hospital_medicine,>=5_years,low,2,0
V3685,control,115.46,1,5,193.52,63.25,85.59,27.03,82.34,53.58,87.75,43.2,3,internal_medicine,>=5_years,high,4,0
V3686,control,112.07,1,5,185.4,60.18,82.28,26.69,81.16,44.63,80.58,45.76,1,critical_care,>=5_years,high,0,0
V3687,control,108.71,1,5,200.98,55.12,71.72,9.53,69.41,52.95,77.01,50.14,1,internal_medicine,<5_years,high,4,0
V3688,control,90.96,1,4,172.87,54.44,74.41,17.5,67.32,57.51,67.36,42.52,2,critical_care,<5_years,high,0,0
V3689,control,91.22,1,4,192.54,51.87,61.8,25.04,66.2,50.45,67.96,39.76,2,critical_care,>=5_years,high,3,0
V3690,control,112.11,1,5,184.41,57.73,80.79,12.64,75.66,48.06,78.36,50.88,3,critical_care,>=5_years,high,4,0
V3691,control,67.47,1,3,186.5,50.97,60.46,19.5,64.44,68.43,56.69,36.29,1,critical_care,>=5_years,low,2,0
V3692,control,99.99,1,4,180.7,55.66,75.57,15.65,66.3,56.96,74.96,44.53,1,critical_care,<5_years,high,3,0
V3693,control,67.21,1,3,172.83,46.69,56.48,12.76,59.76,54.92,56.38,39.84,2,internal_medicine,>=5_years,low,2,0
V3694,control,66.22,1,3,188.94,50.1,67.03,17.15,50.29,64.55,61.23,40.37,2,internal_medicine,>=5_years,low,2,0
V3695,control,122.02,1,5,194.21,60.53,79.43,32.54,76.19,47.54,78.45,49.01,3,internal_medicine,<5_years,high,4,0
V3696,control,66.9,1,3,182.7,49.3,74.15,14.32,60.24,54.98,56.28,35.84,1,hospital_medicine,<5_years,low,2,0
V3697,control,71.52,1,3,194.58,52.63,70.34,26.3,56.53,61.01,59.68,41.95,3,hospital_medicine,<5_years,low,2,0
V3698,control,115.24,1,5,189.74,60.3,83.62,26.88,73.9,45.75,81.04,50.63,3,hospital_medicine,>=5_years,high,4,0
V3699,control,115.6,1,5,184.2,60.85,81.18,17.14,83.99,54.89,80.76,47.12,2,internal_medicine,<5_years,high,4,0
V3700,control,69.68,1,3,193.03,50.27,64.67,18.97,54.43,62.74,65.4,35.43,1,critical_care,<5_years,low,2,0
V3701,control,90.28,1,4,186.38,52.38,69.15,15.93,61.14,54.74,70.57,42.78,3,critical_care,<5_years,high,3,0
V3702,control,94.13,1,4,182.87,54.16,70.13,23.51,73.11,50.65,64.18,43.37,1,critical_care,>=5_years,high,3,0
V3703,control,89.35,1,4,180.15,57.06,76.55,11.55,77.17,54.88,77.98,44.27,3,internal_medicine,<5_years,high,3,0
V3704,control,69.62,1,3,190.54,48.43,66.0,13.18,59.64,61.95,56.15,33.67,1,emergency,>=5_years,low,2,0
V3705,control,70.77,1,3,199.49,50.97,60.05,13.38,62.75,70.35,54.05,45.23,2,internal_medicine,<5_years,low,2,0
V3706,control,119.4,1,5,186.99,58.3,82.86,22.08,73.45,46.91,80.43,44.06,3,critical_care,<5_years,high,4,0
V3707,control,97.43,1,4,167.48,53.92,67.24,16.32,70.95,57.73,74.39,36.89,1,internal_medicine,<5_years,high,0,0
V3708,control,92.36,1,4,192.84,51.9,63.92,10.93,72.51,52.78,70.92,40.36,2,critical_care,>=5_years,high,3,0
V3709,control,67.03,1,3,190.87,48.18,63.11,12.06,56.6,63.25,57.74,36.34,1,critical_care,<5_years,low,2,0
V3710,control,69.83,1,3,207.33,51.51,63.24,15.94,61.76,66.36,67.82,33.92,1,hospital_medicine,>=5_years,low,2,0
V3711,control,91.72,1,4,197.3,57.45,75.43,28.52,73.94,55.12,70.84,40.86,1,critical_care,<5_years,high,3,0
V3712,control,91.99,1,4,186.7,55.93,82.17,14.3,66.54,55.08,74.59,42.87,1,emergency,<5_years,high,3,0
V3713,control,119.7,1,5,192.69,59.69,86.98,20.48,82.03,38.64,85.15,44.85,3,hospital_medicine,<5_years,high,4,0
V3714,control,88.44,1,4,192.97,53.5,75.4,18.82,58.98,57.14,75.92,34.74,3,emergency,<5_years,high,3,0
V3715,control,70.06,1,3,213.24,47.16,59.18,7.46,56.16,62.79,60.37,36.99,2,critical_care,<5_years,low,0,0
V3716,control,88.83,1,4,190.13,52.85,72.31,14.41,67.61,51.87,70.51,40.38,2,hospital_medicine,>=5_years,high,3,0
V3717,control,123.87,1,5,206.11,64.8,85.94,29.25,88.11,50.24,79.41,55.87,1,emergency,>=5_years,high,0,0
V3718,control,65.71,1,3,178.93,47.19,57.56,7.63,54.45,63.35,60.81,39.36,1,emergency,<5_years,low,2,0
V3719,control,116.75,1,5,196.57,62.05,80.53,24.5,75.72,57.16,87.76,46.65,3,emergency,<5_years,high,4,0
V3720,control,116.97,1,5,182.71,60.74,81.88,21.12,79.71,51.62,78.64,51.49,1,internal_medicine,>=5_years,high,4,0
V3721,control,84.98,1,4,196.49,53.91,71.21,12.96,67.64,60.93,65.56,45.17,2,critical_care,<5_years,high,0,0
V3722,control,84.53,1,4,189.38,51.77,69.25,17.5,65.26,58.63,60.2,39.77,2,internal_medicine,<5_years,high,0,0
V3723,control,128.58,1,5,186.19,61.81,86.09,24.25,83.2,47.55,87.41,42.39,1,critical_care,>=5_years,high,4,0
V3724,control,110.19,1,5,190.24,60.62,74.47,23.46,80.58,48.39,86.19,50.6,2,internal_medicine,>=5_years,high,4,0
V3725,control,71.59,1,3,201.09,51.24,60.72,24.5,60.84,64.61,56.1,40.69,3,critical_care,>=5_years,low,2,0
V3726,control,114.7,1,5,196.17,59.53,78.65,24.96,80.14,46.98,78.05,48.39,2,internal_medicine,<5_years,high,4,0
V3727,control,91.84,1,4,203.59,54.6,73.41,18.85,68.9,55.87,67.3,43.27,1,critical_care,<5_years,high,0,0
V3728,control,72.16,1,3,194.05,49.27,58.15,18.07,60.28,57.31,64.58,37.24,2,emergency,>=5_years,low,2,0
V3729,control,62.99,1,3,189.17,47.6,62.42,14.31,52.98,61.78,59.86,34.23,3,internal_medicine,>=5_years,low,0,0
V3730,control,67.41,1,3,172.86,48.18,64.61,12.15,56.48,57.34,61.68,36.81,3,internal_medicine,<5_years,low,2,0
V3731,control,92.99,1,4,187.77,51.82,68.03,13.16,71.67,56.51,65.36,36.18,3,hospital_medicine,<5_years,high,3,0
V3732,control,117.98,1,5,194.66,59.07,79.88,21.24,82.64,45.71,76.47,48.48,2,internal_medicine,<5_years,high,4,0
V3733,control,72.33,1,3,188.97,49.41,62.3,11.13,54.89,66.96,55.36,45.82,1,emergency,>=5_years,low,2,0
V3734,control,66.46,1,3,196.72,44.81,58.81,9.76,59.93,60.98,51.46,27.92,1,hospital_medicine,<5_years,low,2,0
V3735,control,92.52,1,4,202.27,54.23,65.82,22.91,73.61,53.07,72.21,37.75,2,hospital_medicine,<5_years,high,0,0
V3736,control,100.02,1,4,174.27,55.64,74.8,15.14,69.55,50.88,81.74,41.74,1,hospital_medicine,>=5_years,high,3,0
V3737,control,117.43,1,5,199.94,57.08,81.64,15.85,76.47,46.69,81.28,40.56,3,internal_medicine,<5_years,high,4,0
V3738,control,91.66,1,4,190.05,49.39,63.45,11.52,70.09,49.6,67.84,33.84,3,hospital_medicine,>=5_years,high,3,0
V3739,control,118.86,1,5,200.37,61.46,85.41,25.0,78.21,43.57,83.92,52.67,2,critical_care,>=5_years,high,4,0
V3740,control,123.27,1,5,183.05,60.11,88.0,21.2,79.99,47.22,75.26,48.99,3,internal_medicine,>=5_years,high,4,0
V3741,control,67.85,1,3,196.37,49.52,66.89,11.88,65.85,61.78,61.76,28.98,2,critical_care,<5_years,low,0,0
V3742,control,117.46,1,5,181.32,59.38,80.25,16.79,81.07,48.76,80.27,49.16,2,internal_medicine,<5_years,high,4,0
V3743,control,118.25,1,5,188.95,63.38,90.0,24.23,78.35,51.23,86.72,49.76,1,critical_care,<5_years,high,4,0
V3744,control,92.96,1,4,190.69,56.11,80.95,24.06,70.31,50.53,68.74,42.08,3,critical_care,>=5_years,high,3,0
V3745,control,111.01,1,5,181.3,57.87,83.09,25.25,76.94,42.18,72.52,47.26,2,hospital_medicine,>=5_years,high,4,0
V3746,control,116.86,1,5,196.31,60.23,75.43,27.12,82.08,49.69,79.28,47.78,3,hospital_medicine,<5_years,high,4,0
V3747,control,80.62,1,3,190.95,52.15,67.64,14.75,57.67,57.39,68.77,46.67,2,critical_care,<5_years,low,0,0
V3748,control,71.51,1,3,191.38,49.29,63.0,18.51,56.78,58.46,60.37,38.58,1,hospital_medicine,>=5_years,low,2,0
V3749,control,109.68,1,5,204.69,57.95,84.92,23.91,78.89,43.61,78.22,38.15,3,critical_care,>=5_years,high,4,0
V3750,control,91.16,1,4,190.24,54.09,72.13,23.82,68.68,56.55,61.98,41.4,1,critical_care,>=5_years,high,3,0
V3751,control,92.8,1,4,189.92,54.62,74.72,16.46,69.8,53.97,71.71,41.07,2,critical_care,<5_years,high,0,0
V3752,control,117.07,1,5,188.76,57.57,76.16,25.88,71.48,43.98,82.96,44.94,1,critical_care,>=5_years,high,0,0
V3753,control,87.4,1,4,206.66,52.68,66.9,11.86,67.37,57.35,68.12,44.46,2,hospital_medicine,<5_years,high,3,0
V3754,control,116.6,1,5,182.38,58.88,73.29,22.35,77.77,53.01,76.78,50.07,1,hospital_medicine,>=5_years,high,4,0
V3755,control,87.74,1,4,183.94,53.75,73.61,15.09,65.6,56.56,65.34,46.3,1,emergency,>=5_years,high,0,0
V3756,control,119.53,1,5,203.06,62.09,84.86,25.92,82.1,51.01,80.48,48.17,1,hospital_medicine,<5_years,high,0,0
V3757,control,97.67,1,4,201.07,53.72,73.8,12.79,78.93,46.78,70.19,39.83,3,emergency,<5_years,high,0,0
V3758,control,120.0,1,5,187.5,59.85,83.82,21.91,78.11,46.23,84.6,44.44,2,critical_care,<5_years,high,0,0
V3759,control,118.43,1,5,189.37,60.18,84.65,25.38,77.35,43.52,81.89,48.29,1,hospital_medicine,<5_years,high,4,0
V3760,control,101.05,1,4,184.38,54.41,70.27,20.61,72.57,56.57,72.71,33.7,2,hospital_medicine,>=5_years,high,3,0
V3761,control,127.67,1,5,176.33,61.06,82.51,19.95,84.93,49.91,80.27,48.77,2,emergency,>=5_years,high,4,0
V3762,control,124.67,1,5,195.33,59.66,75.77,20.61,78.92,43.93,92.55,46.15,1,emergency,<5_years,high,4,0
V3763,control,68.97,1,3,197.72,49.75,62.99,22.23,56.22,57.44,68.77,30.88,2,hospital_medicine,<5_years,low,2,0
V3764,control,121.57,1,5,199.55,60.75,82.09,22.61,79.07,50.56,78.04,52.13,3,emergency,<5_years,high,0,0
V3765,control,77.03,1,3,199.7,50.34,64.05,19.41,57.07,66.58,64.28,30.62,2,emergency,>=5_years,low,2,0
