vignette_id,condition,time_to_info,accuracy,n_queries_issued,latency_ms,cognitive_load,tlx_mental,tlx_physical,tlx_temporal,tlx_performance,tlx_effort,tlx_frustration,period,specialty,experience_group,complexity,n_pivots,condition_code
V012,cma,82.6,1,4,157.15,41.16,62.84,11.43,39.07,57.13,52.18,24.3,1,emergency,<5_years,high,0,1
V013,cma,62.95,1,3,130.94,39.13,41.58,17.37,38.88,69.27,39.36,28.29,3,hospital_medicine,<5_years,low,2,1
V014,cma,106.51,1,5,151.86,45.58,63.93,11.31,50.96,55.88,59.71,31.71,2,emergency,<5_years,high,4,1
V015,cma,57.78,1,3,147.53,38.72,44.03,5.53,44.84,69.48,43.97,24.46,2,hospital_medicine,<5_years,low,0,1
V016,cma,104.76,1,5,147.17,49.4,65.0,14.37,62.07,58.25,63.92,32.8,1,internal_medicine,<5_years,high,0,1
V017,cma,99.67,1,5,142.48,50.03,67.03,15.39,58.3,58.11,66.85,34.49,3,hospital_medicine,<5_years,high,0,1
V018,cma,102.91,1,5,141.17,49.88,67.33,10.94,65.68,57.15,63.22,34.95,2,internal_medicine,<5_years,high,0,1
V019,cma,100.61,1,5,142.05,49.84,68.66,17.59,55.87,57.27,60.39,39.26,3,emergency,<5_years,high,4,1
V020,cma,77.0,1,4,155.81,45.66,57.44,14.77,52.82,61.33,55.35,32.25,3,emergency,>=5_years,high,3,1
V021,cma,100.1,1,5,142.8,46.72,59.29,21.23,50.05,57.18,58.92,33.63,3,emergency,<5_years,high,4,1
V022,cma,75.67,1,4,155.74,45.31,59.78,17.81,43.59,64.73,59.16,26.77,1,internal_medicine,<5_years,high,3,1
V023,cma,66.18,1,3,160.49,38.73,45.26,12.82,37.86,68.1,42.55,25.78,3,critical_care,>=5_years,low,0,1
V024,cma,79.66,1,4,144.54,43.5,57.81,11.64,54.66,60.81,44.77,31.33,1,internal_medicine,<5_years,high,3,1
V025,cma,95.42,1,5,146.37,47.87,65.79,15.75,53.44,51.44,64.59,36.2,2,critical_care,>=5_years,high,0,1
V026,cma,61.14,1,3,133.95,39.99,48.43,13.81,44.99,66.49,43.47,22.72,1,critical_care,<5_years,low,2,1
V027,cma,99.2,1,5,140.85,51.01,67.5,18.38,55.18,59.39,62.87,42.73,2,emergency,>=5_years,high,0,1
V028,cma,55.27,1,3,141.77,39.21,52.28,9.06,35.82,71.24,44.48,22.36,2,internal_medicine,>=5_years,low,0,1
V029,cma,58.74,1,3,149.48,40.5,47.02,11.33,44.14,73.22,42.59,24.7,1,internal_medicine,>=5_years,low,2,1
V030,cma,61.36,1,3,133.96,40.31,49.86,17.17,43.52,64.91,38.37,28.02,3,critical_care,>=5_years,low,2,1
V031,cma,97.32,1,5,140.96,50.49,65.36,18.43,59.63,58.84,62.36,38.33,1,emergency,<5_years,high,0,1
V032,cma,58.61,1,3,134.87,40.43,45.71,16.4,39.17,70.99,44.24,26.1,1,internal_medicine,<5_years,low,0,1
V033,cma,102.37,1,5,147.37,51.27,71.06,21.51,56.11,59.1,63.43,36.43,1,critical_care,<5_years,high,0,1
V034,cma,56.69,1,3,144.94,39.02,36.91,9.84,50.11,69.81,40.41,27.07,2,critical_care,<5_years,low,0,1
V035,cma,80.12,1,4,144.63,42.04,56.18,21.81,45.97,56.57,55.05,16.67,1,hospital_medicine,<5_years,high,3,1
V036,cma,80.13,1,4,149.31,42.78,57.34,11.73,52.85,61.47,47.44,25.88,1,emergency,<5_years,high,3,1
V037,cma,63.58,1,3,143.01,41.6,46.06,13.23,45.53,74.9,47.21,22.68,3,hospital_medicine,>=5_years,low,2,1
V038,cma,62.93,1,3,142.98,38.89,43.26,9.36,43.45,66.55,46.73,23.99,1,emergency,<5_years,low,2,1
V039,cma,82.25,1,4,154.57,45.89,57.8,21.55,50.51,57.57,52.11,35.83,3,critical_care,>=5_years,high,0,1
V040,cma,101.3,1,5,137.55,50.78,63.16,17.51,60.26,57.84,65.44,40.45,3,emergency,<5_years,high,4,1
V041,cma,101.03,1,5,153.9,48.17,67.98,16.16,54.48,53.05,64.12,33.21,3,internal_medicine,<5_years,high,0,1
V042,cma,79.96,1,4,155.22,48.39,61.39,19.08,53.33,68.0,53.86,34.7,2,hospital_medicine,<5_years,high,3,1
V043,cma,78.63,1,4,145.46,47.13,59.06,20.9,52.81,62.34,58.45,29.19,1,hospital_medicine,>=5_years,high,0,1
V044,cma,110.45,1,5,142.51,52.3,69.39,19.71,65.88,54.79,67.15,36.9,1,critical_care,<5_years,high,0,1
V045,cma,79.97,1,4,131.88,47.51,55.42,20.04,48.85,68.95,54.45,37.32,3,critical_care,<5_years,high,3,1
V046,cma,99.46,1,5,153.52,50.07,70.39,18.06,60.0,52.33,62.74,36.88,1,internal_medicine,>=5_years,high,4,1
V047,cma,99.53,1,5,149.08,45.43,63.35,10.83,59.61,57.89,52.56,28.31,1,critical_care,>=5_years,high,0,1
V048,cma,60.88,1,3,131.9,39.97,46.61,8.67,44.89,69.21,47.44,23.0,1,hospital_medicine,>=5_years,low,0,1
V049,cma,59.24,1,3,160.33,41.43,44.6,14.07,42.11,71.0,51.27,25.51,2,hospital_medicine,<5_years,low,0,1
V050,cma,82.91,1,4,154.16,46.62,56.07,25.84,54.73,54.68,59.64,28.77,3,critical_care,<5_years,high,0,1
V051,cma,76.07,1,4,147.58,45.1,54.54,16.27,50.95,61.79,49.65,37.41,2,emergency,<5_years,high,3,1
V052,cma,103.74,1,5,154.76,51.15,70.15,12.39,64.83,57.79,64.91,36.81,3,internal_medicine,>=5_years,high,4,1
V053,cma,78.35,1,4,149.14,43.95,53.78,9.62,47.87,65.91,53.84,32.66,2,internal_medicine,<5_years,high,3,1
V054,cma,99.23,1,5,144.8,46.87,58.66,12.56,60.84,56.31,62.01,30.81,2,internal_medicine,<5_years,high,4,1
V055,cma,80.38,1,4,151.78,44.1,55.36,15.06,52.59,62.15,51.48,27.94,1,critical_care,>=5_years,high,0,1
V056,cma,101.63,1,5,147.75,46.86,60.65,11.35,55.43,48.53,67.64,37.55,1,internal_medicine,<5_years,high,4,1
V057,cma,99.56,1,5,149.93,50.65,64.99,19.87,68.72,54.53,64.69,31.09,3,emergency,<5_years,high,0,1
V058,cma,63.98,1,3,152.41,40.13,47.88,4.48,49.38,63.87,49.57,25.6,1,critical_care,<5_years,low,2,1
V059,cma,88.39,1,4,139.18,45.81,58.78,11.47,49.81,58.52,58.49,37.81,1,emergency,<5_years,high,0,1
V060,cma,75.96,1,4,142.07,44.48,55.19,12.66,53.11,65.07,53.1,27.75,1,emergency,<5_years,high,0,1
V061,cma,59.39,1,3,152.47,41.57,48.49,20.96,42.21,63.18,44.52,30.06,1,internal_medicine,>=5_years,low,2,1
V062,cma,102.93,1,5,130.34,50.92,68.67,22.07,61.07,46.96,62.98,43.75,2,internal_medicine,<5_years,high,4,1
V063,cma,100.93,1,5,143.72,49.52,63.1,25.89,58.48,54.9,62.39,32.36,3,critical_care,<5_years,high,0,1
V064,cma,64.13,1,3,144.08,39.55,47.6,3.81,42.84,73.52,47.68,21.85,1,critical_care,>=5_years,low,0,1
V065,cma,56.77,1,3,139.25,39.09,50.13,12.49,38.97,67.7,43.98,21.29,3,critical_care,<5_years,low,0,1
V066,cma,61.91,1,3,159.57,40.95,49.06,11.7,41.93,69.99,52.05,20.98,3,emergency,<5_years,low,0,1
V067,cma,78.15,1,4,159.41,44.09,57.9,14.44,44.87,64.93,51.3,31.07,2,critical_care,<5_years,high,3,1
V068,cma,94.45,1,5,138.13,52.5,66.72,21.15,61.65,62.65,63.05,39.77,1,hospital_medicine,>=5_years,high,4,1
V069,cma,59.26,1,3,156.46,39.48,49.4,11.67,43.47,71.1,39.35,21.92,3,emergency,>=5_years,low,2,1
V070,cma,78.12,1,4,149.92,45.8,59.91,16.32,46.81,67.84,58.07,25.87,1,emergency,<5_years,high,3,1
V071,cma,72.8,1,4,148.68,41.59,47.98,13.22,47.3,66.56,52.85,21.62,2,hospital_medicine,<5_years,high,0,1
V072,cma,69.61,1,3,140.38,41.62,53.8,15.66,34.67,64.09,51.42,30.08,1,internal_medicine,<5_years,low,2,1
V073,cma,91.07,1,4,145.89,43.97,58.06,15.09,46.02,55.67,61.66,27.3,3,critical_care,<5_years,high,0,1
V074,cma,95.71,1,5,141.36,47.44,63.99,13.89,61.9,53.69,56.64,34.51,2,internal_medicine,<5_years,high,4,1
V075,cma,63.12,1,3,151.05,38.78,45.54,12.64,46.92,65.53,45.02,17.02,3,internal_medicine,>=5_years,low,0,1
V076,cma,102.44,1,5,154.85,49.56,70.83,16.08,58.57,52.13,67.89,31.85,1,internal_medicine,<5_years,high,0,1
V077,cma,102.03,1,5,141.74,50.54,73.96,19.62,55.61,57.63,70.01,26.4,1,critical_care,<5_years,high,4,1
V078,cma,58.15,1,3,151.53,41.57,47.02,12.54,41.61,67.82,55.44,25.01,3,internal_medicine,<5_years,low,2,1
V079,cma,83.72,1,4,146.55,44.54,56.72,18.19,49.58,62.75,55.45,24.58,2,emergency,<5_years,high,0,1
V080,cma,62.52,1,3,157.86,41.99,47.23,10.29,40.13,69.72,46.04,38.53,1,critical_care,<5_years,low,0,1
V081,cma,84.38,1,4,146.66,49.11,58.33,26.29,58.37,64.32,57.37,30.01,2,hospital_medicine,<5_years,high,0,1
V082,cma,110.89,1,5,147.72,50.26,67.18,16.35,62.15,52.96,70.24,32.65,2,critical_care,<5_years,high,0,1
V083,cma,110.17,1,5,159.39,51.7,67.17,16.52,70.08,52.05,66.87,37.51,2,hospital_medicine,>=5_years,high,4,1
V084,cma,97.87,1,5,145.67,46.88,61.28,19.98,57.15,56.29,54.18,32.36,1,critical_care,<5_years,high,4,1
V085,cma,60.75,1,3,147.53,43.75,54.06,15.59,47.41,69.22,49.69,26.55,3,critical_care,>=5_years,low,2,1
V086,cma,80.28,1,4,146.1,45.95,53.5,12.63,55.12,71.24,56.59,26.65,2,hospital_medicine,<5_years,high,3,1
V087,cma,105.44,1,5,139.78,52.68,69.15,24.06,59.04,61.36,62.49,40.0,3,hospital_medicine,<5_years,high,0,1
V088,cma,104.79,1,5,150.31,50.96,69.83,20.19,61.08,60.24,62.76,31.69,2,internal_medicine,>=5_years,high,4,1
V089,cma,103.52,1,5,149.23,51.09,66.55,21.83,61.67,56.54,70.56,29.38,1,emergency,<5_years,high,0,1
V090,cma,94.93,1,5,148.11,47.21,58.85,17.15,55.39,55.0,62.26,34.61,2,internal_medicine,>=5_years,high,4,1
V091,cma,99.75,1,5,148.17,51.0,70.66,14.8,68.77,55.54,57.34,38.9,3,emergency,>=5_years,high,0,1
V092,cma,76.3,1,4,142.31,43.46,58.65,21.22,45.28,61.4,43.49,30.73,2,emergency,<5_years,high,0,1
V093,cma,83.9,1,4,158.52,44.8,57.45,8.18,50.79,63.72,52.39,36.27,3,critical_care,<5_years,high,3,1
V094,cma,59.35,1,3,150.45,40.77,42.93,14.76,46.14,71.42,39.64,29.73,1,hospital_medicine,>=5_years,low,2,1
V095,cma,59.95,1,3,145.54,42.98,52.21,14.6,38.87,66.42,52.61,33.19,3,hospital_medicine,<5_years,low,0,1
V096,cma,64.07,1,3,139.64,42.38,53.07,14.45,44.15,66.96,47.33,28.35,3,internal_medicine,<5_years,low,0,1
V097,cma,60.16,1,3,139.39,38.62,46.64,10.73,39.03,66.96,48.9,19.48,2,hospital_medicine,>=5_years,low,0,1
V098,cma,104.54,1,5,148.44,47.76,66.64,18.08,53.73,55.08,60.44,32.6,1,critical_care,<5_years,high,0,1
V099,cma,95.5,1,5,153.59,48.77,58.39,12.77,61.92,57.89,63.66,38.01,2,emergency,>=5_years,high,4,1
V100,cma,61.47,1,3,152.08,41.68,49.85,11.93,47.78,69.59,50.85,20.08,3,emergency,>=5_years,low,2,1
